@relation pandasdata
@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute SA{1,0}
@attribute class{0,1}
@data
2.94965,-1.43661,9.26902,-0.51637,1,0
1.43082,1.81078,8.62898,3.17732,1,1
3.92083,1.18062,7.63032,1.57032,0,1
0.15525,0.69650,10.40368,5.57190,1,1
6.22076,3.53317,13.63475,6.65833,0,1
6.90620,0.47143,12.32694,6.63580,0,1
-2.31751,4.13434,11.76577,5.01832,0,0
-1.46561,1.23798,9.93842,10.74793,0,0
5.28923,0.11784,9.29269,6.72260,0,1
5.69445,-1.19779,7.76382,7.08743,1,0
2.06412,3.12494,14.19371,-0.00724,0,1
8.85449,6.73448,8.21863,0.95609,0,1
2.63530,-0.49271,7.74697,3.50054,0,0
3.35758,2.90066,8.88982,5.50927,0,1
5.55600,5.16647,6.82529,1.68543,0,1
-4.03318,0.59616,9.48044,5.40741,1,0
-1.99543,0.04045,11.70596,9.63948,0,1
-0.65837,-0.96838,8.04535,3.39854,0,0
5.76502,5.92268,8.73647,1.68119,0,1
2.91305,2.06460,10.19727,3.65303,0,1
1.38079,2.21734,11.25576,4.20662,1,0
4.12703,0.80079,10.58604,1.58503,1,0
2.66020,6.32463,11.92623,3.49354,1,0
-3.47693,0.47322,10.11441,4.20191,1,1
4.84636,5.31745,11.22717,8.18100,0,1
1.93467,2.22356,9.20438,2.48954,0,1
0.96464,3.90575,12.95998,6.89788,0,1
0.54792,0.27449,12.91761,3.76069,1,0
1.72571,1.33401,9.76800,6.92919,0,1
0.08646,3.37443,9.94976,3.75352,0,1
2.37467,1.03384,15.92019,5.70115,0,0
4.64522,-4.39180,8.15414,2.75812,1,0
0.42462,2.03513,9.57634,9.07670,0,1
1.78825,-1.86471,10.37839,4.97088,0,0
2.11593,-1.50700,9.24342,0.65969,0,0
0.77509,4.24873,7.63384,2.44978,0,1
1.44146,-0.39664,4.90671,0.52968,0,0
3.70950,-2.84474,9.33770,2.03729,1,0
-2.74909,1.77358,10.30934,3.08488,0,0
-1.31411,1.11332,7.18415,6.05331,0,1
-2.37480,-1.30958,12.87500,6.10851,1,1
4.98377,-0.33998,11.28577,2.38837,1,0
3.27308,-2.90027,11.43715,3.51828,1,0
2.28144,3.24274,9.84891,5.42796,0,1
-1.15162,0.62245,8.80346,4.52812,0,0
-1.72571,2.64089,10.06610,8.33676,1,0
1.67232,-3.77376,6.03365,3.55733,1,0
-2.05863,4.80346,11.55464,6.41210,0,1
4.28223,6.38586,8.58586,-2.22598,0,1
4.17565,8.35606,10.60738,0.94060,1,1
7.28285,2.79477,13.35717,0.00722,0,1
-3.59126,1.09316,7.48495,4.94341,0,0
5.97766,0.13465,11.05143,2.52721,0,0
4.93863,3.13179,13.49721,10.34000,0,1
2.63559,0.46770,7.29703,2.17619,0,1
-0.89929,-2.12189,10.15437,3.17109,1,0
2.53721,-1.97454,12.13785,5.19569,0,1
6.42416,1.19003,9.12954,4.49676,0,1
3.66323,-0.25245,6.81724,5.07368,1,0
6.70792,0.52580,11.88749,7.08887,0,1
0.28191,0.56891,6.63621,1.60961,0,1
1.30553,2.54599,12.91312,9.35432,0,1
-2.59956,-2.34826,11.35136,9.74924,0,1
5.00905,3.48867,10.86530,1.52752,0,1
2.36805,0.59699,8.90476,5.12059,0,1
3.54549,2.37048,10.52708,6.09298,0,1
-2.76863,5.93379,7.82800,4.48576,1,0
0.02726,-3.05655,6.59511,1.54476,0,0
1.85740,1.45356,9.42525,4.24439,1,0
0.73375,-0.74592,11.94136,5.52452,0,0
-1.53164,2.79125,12.09827,4.74153,0,1
-2.23125,1.59400,15.17658,7.47755,1,1
1.23769,2.00371,7.18365,3.77419,0,0
1.01956,0.26318,6.70886,5.72231,0,1
3.89150,-0.05076,11.84653,4.90665,0,1
-1.47074,0.67527,9.75175,3.75508,0,0
-0.07628,2.38988,11.04525,5.22114,1,0
0.55943,0.79593,10.95406,2.33888,0,1
-0.68633,3.98503,6.01925,2.07650,0,1
-2.58621,6.54639,6.47668,5.20363,0,1
-0.74297,1.27456,7.10479,2.95379,0,1
3.85388,5.15894,12.05848,9.57081,0,1
6.47816,-0.54441,15.81300,3.88649,0,1
0.23617,1.33742,11.63555,3.79605,1,0
1.69236,-3.90151,7.38519,1.39507,0,0
-2.22052,-1.27230,8.77042,3.13195,1,1
3.42589,1.18313,13.58641,7.07561,0,1
-2.60049,2.63682,5.41085,4.31545,1,0
4.30532,1.23882,16.02057,6.56552,0,0
-0.98791,4.76002,10.29215,3.14204,1,0
6.93149,3.86125,8.17217,5.50376,0,1
-0.85727,0.93423,11.73044,5.18302,0,0
-0.66432,2.77450,13.85170,4.58636,1,0
3.96558,-0.59768,11.74783,9.52706,0,0
0.64123,0.35678,7.37403,1.74111,0,0
-1.95362,1.56547,6.54208,5.81319,0,1
-0.98431,4.84444,13.91915,12.00426,1,0
6.17275,5.10114,12.22165,5.21431,0,1
3.71634,-1.01099,8.09383,5.88048,0,0
4.84631,4.16326,11.74128,5.00242,0,1
1.84688,0.24743,15.51216,3.43530,0,1
7.74180,7.38563,13.18023,7.88487,0,1
0.48162,1.84713,8.37159,4.51865,0,0
-2.23948,0.47390,14.02132,6.74815,0,0
5.14275,4.39082,8.65237,7.31825,0,1
1.84744,-2.96318,6.97747,3.31010,0,0
0.77932,-0.60564,16.80030,3.34609,1,0
0.19193,2.36757,12.38692,2.64908,0,1
3.87306,-2.34865,13.24900,9.92150,0,1
-3.23779,-4.26819,8.41472,2.30163,1,1
1.63084,-0.72475,5.32041,4.02877,1,1
0.89089,-0.46927,13.79888,4.21753,0,0
1.20758,-2.87440,11.92875,9.17771,0,0
6.29135,9.82933,5.99941,2.34503,0,1
1.04943,-2.08738,3.76551,4.74719,1,0
4.00424,1.80601,10.46539,5.49691,1,1
4.48312,4.24172,6.85307,0.79852,0,1
1.18684,-2.35215,4.61076,2.83867,0,0
3.43493,2.48044,9.65692,7.49384,1,1
-1.57319,3.33928,7.15676,5.43148,1,0
-0.58958,1.08380,10.13312,5.93721,1,0
2.30753,-2.19001,9.04599,2.29570,1,0
-0.36729,0.99162,10.93142,7.46785,0,1
-2.52774,4.92600,9.23416,3.78267,1,0
0.26123,1.76988,10.99113,0.48898,0,1
-1.11583,-0.75975,6.17091,4.79909,1,1
4.27012,-0.68477,12.70783,7.92651,1,0
3.88679,2.65988,4.68741,3.50634,0,0
2.54027,1.14236,13.47088,9.89828,0,1
0.18321,2.34726,11.51068,7.00546,1,0
-2.99498,2.12614,7.82718,5.38174,0,1
0.69688,-1.93736,8.53689,7.29944,0,0
3.94406,2.94934,8.50052,4.46666,0,1
4.30049,1.83823,10.33578,5.05088,0,1
2.23533,2.00601,8.13800,0.85829,1,1
-1.12002,3.98181,7.88928,5.13710,0,1
-0.60180,2.86997,11.70897,5.10259,1,0
5.38261,5.18353,7.60745,3.33179,0,1
1.21783,1.62288,11.28951,7.64751,1,0
0.83346,3.51942,9.44965,6.71787,1,0
0.81624,-2.21549,16.73845,3.53734,0,1
5.07043,2.49245,9.37777,2.20060,0,0
2.46203,-3.46216,9.85557,4.44554,0,0
-2.52842,2.78086,9.82896,5.05929,1,0
2.31525,2.58064,9.75660,5.75963,0,1
2.71014,3.72059,6.48071,0.39432,0,1
-1.13263,0.13039,12.70286,10.42391,1,0
4.91679,4.03446,9.50258,3.60815,1,1
-1.47655,3.88841,9.79531,5.59990,0,1
-1.44107,-0.17692,13.09008,3.93176,0,0
1.01154,1.57968,10.04224,3.29337,0,0
6.45885,4.25896,10.01590,5.06642,0,1
2.26219,2.37308,19.21515,7.47898,1,0
-0.15517,-0.25752,7.70623,6.12188,1,1
8.13476,1.31580,8.31914,3.84396,0,1
2.99543,4.58887,12.59126,7.07481,0,1
0.23684,2.11475,8.52073,3.17443,1,1
-0.59371,6.17010,9.71519,10.30946,1,0
0.33302,1.97533,7.80509,6.36636,0,0
-0.51990,0.50496,8.06558,1.64548,0,0
-0.97126,-0.06848,11.65059,6.90977,1,0
4.49445,2.62423,12.49907,5.48187,1,1
4.87937,6.36930,8.00431,5.43132,0,1
-2.86429,0.73870,7.23844,6.56033,1,0
1.00217,4.18065,12.68895,2.47372,0,0
-0.37410,1.58808,11.63475,2.56697,1,0
4.98511,1.35312,10.41698,6.28765,1,0
3.99835,0.67005,7.57823,6.82998,1,1
2.38423,5.36862,8.59655,1.77490,0,1
6.70376,5.76475,10.43757,-0.25358,0,1
1.27454,5.34769,8.73243,1.19642,0,1
5.57793,2.81444,12.32228,2.28921,0,1
1.22092,6.24110,9.24719,5.31167,0,1
-2.25447,1.85626,10.41135,3.85860,0,0
0.11771,7.81391,7.48104,1.92870,0,1
0.24760,0.10910,8.72611,0.68938,0,1
-4.51141,4.31352,7.80079,4.25421,0,0
4.19605,-4.72788,13.04876,3.25678,1,0
4.61518,-1.25545,7.59781,2.45905,1,0
-0.89922,3.50002,9.22199,3.31114,0,1
0.58020,2.67875,9.83679,11.43315,1,1
1.85365,2.95572,9.53340,3.94876,0,1
3.25515,0.46412,7.28733,5.98663,0,0
0.41652,6.21074,8.84362,-1.46651,1,1
-0.13704,1.54808,11.46755,3.79930,0,1
1.05861,-2.88967,10.70198,6.72367,0,0
0.13117,-0.52501,10.44500,6.08498,0,1
0.64711,-2.71575,13.10916,1.58108,0,0
-1.61063,4.02348,7.22965,6.76439,1,0
5.59984,-0.92598,3.02946,6.56317,0,1
2.68708,0.33323,11.13702,4.72591,0,1
-1.33715,1.16721,9.52705,4.33891,0,0
-2.83467,1.48674,10.52843,5.90042,1,0
1.08130,2.54965,6.11931,6.70571,0,1
-2.61188,5.66786,14.00322,2.79180,1,0
1.09139,-0.10306,5.29522,2.93662,1,0
1.63542,-1.07091,7.37892,0.66102,1,0
-0.37563,1.06207,11.66245,7.63191,0,0
2.23918,3.46443,11.28004,0.72161,0,0
-0.14530,-0.34603,10.41628,4.49703,1,1
3.81244,-0.35257,6.22687,5.54129,1,0
-2.33685,2.72712,9.93569,4.78891,0,0
6.51894,3.64567,7.41343,3.38145,0,1
-0.03248,6.12317,12.90196,9.80989,0,1
0.20541,1.72327,11.21276,4.98578,1,0
4.86597,6.07542,7.49378,-2.61501,0,1
1.47321,0.85636,8.94658,3.68446,1,0
4.29971,-0.29816,15.89793,5.36260,0,1
-0.49297,1.84447,12.86247,8.88392,0,1
2.28921,1.05999,8.38362,5.71280,0,1
8.13524,2.90574,10.22988,4.03698,0,1
0.34583,1.11098,8.65312,8.43416,0,1
-6.09425,3.70632,8.44206,8.27620,1,1
-0.72342,3.65350,14.43732,2.28808,1,0
0.57927,4.97968,10.10767,0.99063,0,1
-4.39746,1.52878,6.76286,2.30981,0,0
-3.74054,0.81461,11.22237,9.37404,1,0
2.14856,-2.29383,10.30394,7.57091,0,1
-2.63735,0.50243,11.64603,2.96384,0,1
4.65973,1.84554,6.86736,1.81442,0,1
0.72564,-0.69911,3.71321,3.42626,0,0
2.93955,-2.56038,11.17177,8.78224,1,0
-4.46297,-1.13758,10.15988,6.33304,0,1
1.57079,11.55453,5.09478,4.81650,0,1
3.35654,0.19269,14.55163,5.81823,0,1
4.75288,-1.03955,10.91081,0.62311,0,1
-0.81874,-2.09873,7.72175,9.00543,0,0
-1.52235,-0.12124,9.79743,7.66483,0,0
-2.82157,0.86482,14.46174,12.25707,0,0
1.11750,1.61960,8.98428,2.92641,0,0
-1.73925,0.66554,7.37743,6.76692,0,1
1.11109,0.28165,8.32065,2.36625,0,1
-0.43457,0.10243,12.97981,4.73279,1,1
6.91307,8.37706,11.64125,10.22310,0,1
-4.34297,-2.18035,13.26328,4.88083,1,1
0.51471,0.72781,7.57418,5.08468,0,1
-1.04741,0.08245,10.72021,8.43544,0,1
-0.42118,3.20997,13.37939,6.39182,1,0
0.91400,2.00981,11.04919,7.37054,1,1
2.33121,-2.32068,8.01594,2.53498,0,0
4.66033,0.60902,10.30361,2.97127,1,1
-0.59389,0.16454,10.18907,2.54188,0,1
-1.05557,-2.26193,12.13380,6.11599,0,1
3.98061,7.96518,9.86089,6.48071,0,1
4.02096,-1.65969,8.80579,7.02291,1,0
-0.38769,2.24871,10.55651,6.46389,1,0
0.23322,-2.18557,10.39416,4.30563,0,1
0.62612,3.56316,9.47737,4.99463,0,1
3.31582,2.23825,9.69399,7.32372,0,1
10.70717,-3.62513,9.98192,4.25232,1,0
3.82673,1.10504,6.08333,5.23542,0,1
-0.97641,-2.06461,8.75594,6.42633,0,0
-2.67188,5.02817,10.28719,5.91930,1,0
4.57514,4.84043,11.47095,5.48854,0,1
1.12145,0.20498,14.25701,3.86416,0,1
2.48398,-2.23936,11.21896,6.36856,1,0
6.26012,0.32803,8.64593,6.03050,0,1
-0.47193,2.34872,8.93908,6.83144,0,0
0.01284,0.95611,10.71891,6.84576,0,0
0.99353,3.94498,13.85237,9.01973,0,1
3.84386,3.04829,10.25378,3.14194,0,1
3.34294,2.47112,9.72568,4.43901,0,0
4.38100,5.99027,9.16477,2.47204,0,1
3.54109,4.44540,12.72467,8.69950,1,1
7.20841,0.56851,11.76840,8.41623,0,0
2.89967,2.13132,7.03913,9.99566,0,1
-0.48738,1.71186,11.55074,4.34650,0,0
-0.56087,0.29768,8.80924,4.18991,0,0
4.85549,0.85453,16.47376,7.11307,0,1
-0.10816,1.25207,11.59822,5.96354,0,1
2.53114,-1.40278,7.10498,4.77074,1,0
-0.90625,4.49259,9.49448,3.89629,0,1
1.70038,2.51567,10.18260,1.39008,0,1
-1.10496,-1.19784,14.28221,8.73731,1,0
2.21995,-1.14560,15.29848,3.23141,0,1
6.01335,3.34556,7.13071,8.12617,1,1
-0.94879,0.67564,7.03637,-0.75080,0,1
-1.24209,0.11077,9.85264,7.88802,0,0
4.96837,-1.96042,9.84879,7.49974,0,0
6.71408,4.09703,7.04014,2.13846,0,1
1.06498,1.89410,8.93387,5.57029,0,0
-1.58915,4.16401,8.83925,6.56135,1,0
3.25428,-0.34512,9.77120,8.79407,0,0
-1.72176,0.58546,7.30027,5.62693,0,0
-0.32785,3.48396,9.50948,0.89658,0,0
1.49993,0.94214,4.93685,4.71996,0,0
-1.05114,-1.37999,9.76708,3.03998,0,1
1.82361,1.74448,7.77569,1.11284,0,0
7.39125,0.91539,11.23020,3.37574,0,1
1.06574,-1.25040,6.14338,5.41335,0,0
0.66784,0.56617,17.67767,10.57390,0,1
-1.27839,-0.69070,9.30657,5.02548,0,0
2.11000,-3.65099,8.69263,4.65412,0,0
0.85607,1.52574,7.78583,7.19637,1,0
0.41795,0.46744,6.66889,2.33510,0,0
-1.66892,0.86726,12.20333,6.23625,1,0
-4.27960,1.96159,10.68659,0.04224,1,0
-3.96116,1.45102,12.72665,9.96016,0,0
3.77744,4.87371,10.72252,5.18576,0,1
2.45460,2.51100,7.60823,4.52393,0,0
2.50462,0.39564,11.08166,10.91931,0,0
-5.82994,4.57925,9.64102,4.35957,1,0
-0.03513,1.31428,9.24498,6.09957,1,0
-0.26938,0.23566,10.06938,5.11518,0,1
3.40048,3.17067,10.13982,2.09208,0,0
0.22282,-0.72390,7.68932,8.07727,1,0
1.11395,-0.39535,7.29828,8.09813,0,0
3.09277,4.15857,13.54865,3.13467,1,0
3.99478,2.18319,8.51844,7.06349,0,1
-0.20154,-0.40377,10.16651,5.60136,0,1
-0.19439,1.41948,13.48263,5.83060,0,0
-1.00237,-2.32240,10.54378,5.03647,0,0
7.74157,4.71119,7.41903,2.82811,1,1
3.72966,0.84274,7.95788,4.54304,0,1
-4.67088,-2.98323,10.17425,4.17861,0,1
0.78227,2.07069,9.90757,5.77482,1,0
-5.33531,1.02296,13.42368,3.72341,0,1
-1.42660,-3.89658,8.95260,5.85217,1,1
0.90270,0.71706,10.43404,8.12403,0,0
1.16112,-0.18956,12.29596,3.29946,1,1
4.14556,6.08509,10.27024,2.54611,0,1
1.10893,3.51317,13.04906,9.11692,0,1
0.71520,4.59346,11.92760,3.97506,0,1
-0.02644,0.23010,11.74888,3.82502,0,1
2.66012,-3.27057,8.11464,-0.57435,0,0
5.33381,5.19610,6.76508,9.59937,0,1
2.38695,1.94335,9.32359,1.79734,0,1
0.85207,0.36396,8.45837,2.36919,1,0
1.36345,1.87057,10.79662,5.41483,1,0
-4.61368,4.03378,8.23284,0.22443,0,1
-4.38363,4.44721,7.09758,4.03113,1,0
1.44578,5.54881,10.48421,5.63960,0,1
1.72242,-1.68441,13.73449,3.77004,0,0
4.04940,0.05392,14.74137,8.78822,0,1
2.45546,2.67749,15.20491,8.58698,1,1
1.19361,2.35569,8.65381,6.34159,0,1
-0.17549,7.46036,8.66286,2.43905,1,0
1.71203,0.71466,15.86888,2.31434,0,0
2.11323,1.91930,13.28110,4.39220,1,1
0.78847,6.99701,5.45154,5.05187,0,1
-3.18384,0.59906,9.67519,5.92402,0,1
6.40851,3.36841,13.15156,7.51312,0,1
3.33266,-0.17757,7.33614,3.48324,0,1
3.41054,0.88034,9.89742,4.43951,1,0
0.05793,-2.68466,9.69662,6.06500,1,0
1.97239,0.58471,8.07749,0.04215,0,0
1.12574,4.01352,10.68582,1.68509,0,0
-1.53450,-2.14134,7.09843,7.61305,0,0
0.15878,-0.59152,7.71742,4.61788,1,0
2.36609,-1.34410,15.91331,1.21911,1,0
3.26772,0.12152,10.25264,7.53966,0,0
-1.95845,-1.69094,10.18080,5.08151,0,1
1.77840,1.63216,6.59793,1.82042,1,1
0.08994,2.52106,12.67394,6.46271,0,0
2.08784,2.17068,6.07593,4.67670,1,0
1.54293,-1.46202,7.12116,5.53750,0,0
1.62512,1.34628,7.00857,6.13530,1,0
1.84101,2.96299,10.58258,1.77574,0,1
-4.25118,2.29667,8.91491,1.86559,0,1
5.08491,0.25131,13.59441,7.11824,1,0
1.73988,0.14255,14.36275,3.91297,0,0
2.01277,0.86895,9.81116,7.83861,0,0
5.11460,5.33598,7.38615,4.08423,0,1
1.37592,4.55585,11.90422,6.72457,0,1
0.36590,0.14673,6.62800,6.99147,0,0
4.88564,-1.72489,12.18066,6.34087,0,1
0.45871,-0.89547,5.98089,-3.55163,1,0
-1.43616,5.85259,13.29056,0.17849,1,0
2.06467,-1.60777,8.73881,4.74511,0,0
1.89251,1.18841,12.11117,4.18513,0,0
0.48953,5.64282,10.14166,7.54603,0,1
2.97412,2.18520,5.59686,4.80507,0,1
5.68341,1.79687,12.56067,2.33885,0,1
3.37777,4.03629,14.14438,2.63666,1,0
-0.90677,-0.84424,6.06807,4.47174,0,0
0.41358,0.79334,11.19316,7.13859,0,1
2.89317,1.11566,10.27005,6.89454,0,1
1.09568,-0.91090,13.41519,2.99300,0,1
-0.00364,1.14362,11.05921,7.06455,1,0
-1.39329,2.15838,9.36717,6.36357,1,0
2.91219,2.75942,13.74594,2.98355,0,1
-1.88142,1.44314,12.83978,7.56927,0,0
-2.13053,-1.52283,9.35814,0.27548,0,1
1.13823,0.90277,12.43235,1.28886,0,0
0.25787,-1.56782,13.46228,5.67766,0,0
2.06436,0.87104,4.70111,7.10046,0,0
-1.15019,0.73114,4.86704,-0.03427,0,1
-1.41426,5.34967,13.20408,-0.75054,0,1
3.16665,-5.01327,8.74920,5.47923,0,0
0.44776,2.82698,8.01569,4.50546,1,0
-2.68258,-1.40821,11.27625,5.86693,0,0
5.41539,-2.27767,12.04732,9.11315,1,1
0.33204,-4.50501,13.10506,-0.03421,0,0
2.49865,4.08233,11.59796,4.81397,1,0
-2.47202,3.16352,12.21919,1.60830,1,0
4.18053,6.58553,11.45487,4.27910,0,1
-0.39691,3.97201,7.80411,6.87050,0,1
-2.05000,5.52394,12.23577,2.00265,1,0
-1.32736,2.25268,11.64673,5.87138,1,0
-1.38259,-0.88815,8.18971,1.86089,1,0
6.23069,3.63891,7.53604,6.46915,0,1
0.56074,-1.59914,11.15023,7.10427,1,0
2.49479,3.75662,7.42167,5.34829,0,1
-0.16020,2.13344,10.40419,4.30875,1,0
0.54216,5.48028,12.13878,4.28239,1,0
-0.04151,2.13907,11.55052,5.87138,0,0
-1.02939,4.65864,9.84409,2.04943,1,0
4.01367,5.54537,8.93825,1.94871,0,1
3.01864,3.90234,9.57660,6.27820,0,1
-0.53246,-1.72158,9.31542,5.60124,1,1
1.19578,0.88900,13.86589,6.28854,0,1
-0.53505,-0.93550,13.50796,5.40916,0,0
-3.21832,0.39629,6.45373,2.31783,0,1
1.23696,6.69682,11.50078,5.65868,0,1
-0.72653,2.23794,8.79892,1.08123,0,0
0.33599,0.31507,11.03995,-0.43953,1,0
-0.10348,-0.20554,11.27414,7.30210,1,0
5.74858,-2.11253,9.53228,4.40634,0,1
2.05501,-3.61698,13.95332,4.00309,1,0
1.90651,-1.84353,19.56293,6.10599,0,1
2.86327,-0.19848,9.22229,5.68917,0,0
4.92645,2.78721,12.60758,1.82613,0,1
1.60344,-0.58571,9.20398,7.42270,0,0
9.11696,1.90359,5.79068,1.45639,0,1
1.71530,2.42272,15.99863,3.01053,0,0
1.77355,0.81149,9.97131,5.97752,0,1
0.94987,2.69195,8.16036,5.09053,1,0
-3.32702,1.30553,5.49356,7.00277,0,0
-1.43932,3.04042,9.66676,4.90522,1,0
-1.71538,1.39680,9.04810,4.71442,0,0
3.00198,4.60750,8.71959,8.86996,1,0
4.38252,-1.15938,9.21061,3.14418,0,1
1.34623,2.86159,9.97752,4.34797,1,0
0.97768,-0.65274,14.06950,6.19026,1,0
1.81081,-2.32380,11.02254,-1.12953,1,0
2.63250,4.12498,8.56430,-1.88718,0,1
-0.54117,-1.88062,4.86534,8.85164,0,1
-2.93181,3.31819,11.13022,9.31404,1,0
3.36979,0.16106,14.74258,3.60557,0,1
3.01260,1.78274,10.07059,5.73783,0,1
4.90258,-2.65642,4.42031,3.46331,1,0
0.84938,0.97189,13.85222,6.39508,1,1
2.00598,-0.07529,11.84662,3.20681,1,0
4.52774,-0.73504,9.91543,5.05749,0,1
1.85254,-2.64282,8.64473,10.44277,1,0
0.10226,2.37277,16.39974,5.97375,0,1
-4.01486,-2.45391,11.81057,5.37471,0,1
2.06669,3.75424,8.60752,7.94311,0,1
1.57813,3.61563,10.64303,6.38341,0,1
-0.50522,3.51735,12.93792,3.48905,1,1
3.19111,6.32660,10.18675,4.02791,1,1
-0.51082,0.42338,10.19594,5.16629,0,1
1.11881,-2.46538,9.30053,8.56047,1,1
1.56077,-0.54329,8.23570,7.08687,0,0
1.56070,2.49854,13.43344,4.80412,1,0
2.55012,0.85606,6.68084,6.40094,0,0
-1.74007,3.32381,8.61358,6.18337,0,0
8.33706,5.09386,9.02920,2.78413,0,1
1.25784,-1.11649,7.34955,1.88928,0,0
0.14447,-1.37808,9.22037,5.74596,0,0
1.30790,4.80168,7.96859,3.46371,0,1
3.02244,0.77169,10.58038,7.82744,0,1
4.21816,5.55477,11.56904,5.16481,0,1
-2.62489,2.95200,11.56205,6.32265,0,1
1.35279,-3.18681,5.81858,-0.81030,0,1
-0.88484,-0.05450,10.21405,4.99680,0,0
1.25874,0.99389,8.63750,7.16809,0,0
7.57390,5.41207,9.84986,6.12639,0,1
-2.37415,3.04009,7.79220,4.78937,1,0
0.24921,-1.14103,7.95096,3.95008,1,0
2.28466,0.88516,8.99339,2.07116,0,1
2.91253,-1.36179,9.51532,8.79558,1,0
3.44740,-0.64189,12.96726,4.19263,1,1
-0.88418,0.61280,11.99656,4.46448,1,0
-0.94987,-0.25015,13.37949,2.33737,0,0
4.13246,6.97020,8.06516,7.60426,0,1
-0.50977,-0.04246,6.31580,2.46212,0,1
2.76732,-0.19343,2.69482,5.19839,1,0
2.89833,-0.72284,9.46366,8.26931,0,1
-3.16570,5.51611,8.22926,8.32263,1,0
3.62935,0.94827,9.63972,3.28024,1,1
