@relation pandasdata
@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute SA{1,0}
@attribute class{0,1}
@data
-0.45410,4.18313,12.14619,8.13516,1,0
2.38615,2.37587,12.65159,-0.20999,0,1
0.03399,-0.20527,8.40112,2.83806,0,0
-2.30508,1.69074,7.75527,5.41957,1,0
-2.13805,-0.30111,11.53235,2.41868,0,1
0.89482,-1.12127,4.86970,9.82032,0,1
-0.04930,-2.27145,7.20436,2.47198,0,1
9.74951,-2.60981,17.72460,10.20359,1,0
3.64694,4.24748,10.28859,5.17709,1,1
2.88820,-3.16325,11.05980,0.43608,0,0
-1.21937,-7.08667,9.26864,6.93664,0,1
1.04444,3.96337,12.03261,4.86116,1,1
0.98931,3.94165,11.72907,9.35548,0,1
0.07358,0.68510,8.77670,6.79381,1,0
-3.99304,0.17190,10.54074,2.48533,0,0
4.08117,1.40733,8.72655,3.95310,1,0
1.91761,1.18678,13.35577,9.76193,1,1
-5.35176,-1.96021,7.29907,4.44479,1,1
1.18656,7.78810,9.56413,3.01185,0,1
-0.51229,2.80342,8.90222,6.70572,0,1
1.11700,2.27837,13.61383,5.14039,0,0
-1.97428,5.14979,9.57034,2.66979,1,0
-0.72272,4.59946,11.12419,4.35364,1,1
0.78121,3.45944,12.84909,5.34067,0,1
4.54628,4.69987,9.15439,6.44027,0,1
-2.39930,3.92120,10.89785,4.03936,1,0
1.31839,1.48936,5.60950,9.33812,0,0
3.54689,0.25267,11.57464,4.05909,0,1
-0.76655,-0.59946,12.09163,8.18622,0,0
1.33230,1.22482,11.57525,5.94961,1,0
-0.62060,1.77889,14.55670,6.11036,1,1
-4.54662,4.08240,10.04475,3.74677,1,0
-1.85445,4.67943,10.61493,8.06027,0,1
1.68059,-3.26509,11.14630,9.13542,0,1
7.15595,3.97646,9.65700,8.44544,1,1
4.26350,2.92529,11.03475,5.74115,0,0
1.66495,4.13862,11.32247,1.68706,0,1
1.23632,-2.02892,7.86876,5.15507,0,0
0.08929,0.25297,8.40700,4.02396,1,0
-1.28877,-0.53783,8.85977,2.61514,1,0
5.05874,0.37543,8.68485,4.61282,1,0
6.65871,9.72315,11.28474,7.78665,0,1
1.31083,3.91958,5.58285,5.72725,1,0
2.16231,0.12558,7.95012,7.76521,0,1
-3.24621,6.10153,8.96612,5.91917,1,1
-1.74719,-1.67052,8.84984,5.78505,0,0
3.86019,2.00985,12.19110,8.69238,0,1
1.06906,-1.01644,11.76662,2.63078,0,1
3.05318,4.28410,13.35401,8.35008,0,1
1.52532,-1.25198,11.93050,9.15050,1,0
-2.65285,4.52281,9.97965,10.71453,0,1
3.81103,1.35115,5.35836,2.17850,1,1
0.64813,0.40583,10.92238,8.26542,0,0
0.54840,1.12466,10.79713,7.36857,0,0
-0.05864,-1.98729,12.16395,3.36986,0,0
-2.11100,2.54498,8.85858,6.06880,0,0
2.05269,-0.88154,4.66947,-1.63635,1,0
2.39075,3.01089,12.35745,7.62284,0,0
1.19923,-0.41273,4.97085,1.03949,1,0
1.59319,3.95917,10.15847,6.11831,0,1
-0.60878,4.64128,9.43185,6.19565,0,1
3.66487,-0.24173,8.86070,3.80607,0,1
5.10976,-0.66381,13.78682,6.02108,0,1
-1.18306,1.83774,9.22219,8.02974,1,0
2.99003,2.61461,8.05857,11.43587,0,1
4.97988,-1.10528,13.34554,4.86465,0,1
-0.41275,7.18161,9.89939,3.54512,1,0
-2.89531,5.20712,6.27105,6.62566,1,0
5.84366,2.22656,13.16798,6.81299,0,1
0.45980,2.13341,13.12287,4.97233,0,1
3.83234,-2.21187,6.81351,3.32476,0,1
-5.27908,4.38553,11.78461,1.81690,1,0
3.31513,-4.33981,11.47952,6.62157,1,0
3.24962,1.58904,10.20678,1.39511,0,1
2.28687,3.73945,10.40889,7.33574,1,1
0.59657,0.72635,12.09493,5.93254,1,0
2.54904,1.43293,8.85263,6.88233,0,1
3.28722,2.21065,9.48363,7.57828,1,0
4.24183,-0.28850,12.65550,1.69084,0,0
3.30407,2.28880,10.29868,5.64256,0,1
2.27113,2.75911,9.97637,3.53246,0,1
-0.89162,-2.87196,9.65526,5.25432,0,1
3.63942,0.97015,10.68209,4.24436,1,0
1.36546,2.31058,7.08988,5.15148,1,0
0.24740,1.02172,8.50525,1.73352,0,0
2.91809,-0.08728,10.13818,9.46631,1,1
2.41171,2.26999,12.71692,2.88733,1,1
-1.03110,1.79444,10.20975,5.91445,0,1
4.99231,2.68674,10.56233,2.37194,0,1
-0.24708,2.78123,16.15868,3.30930,1,0
-1.35796,4.70343,8.67061,3.38685,0,1
2.80736,2.06721,11.49694,3.91988,0,0
4.43294,1.40638,11.17828,8.10922,1,1
0.71457,-2.60615,12.53052,3.21758,0,0
2.12003,4.47081,4.97592,5.62053,0,1
8.98378,1.23866,12.87438,4.48758,0,1
-1.43021,3.29517,8.99275,6.26105,0,1
-2.80321,6.69841,11.11656,2.47317,1,0
3.21787,5.24725,12.20726,7.70388,0,1
6.93024,3.19730,7.53675,1.98559,0,1
-0.68874,0.48319,5.65453,3.76565,1,0
-2.22110,-1.53740,9.34955,3.26293,0,1
3.30254,2.07704,11.57639,3.67762,0,0
-3.26724,-2.31704,10.29342,4.40348,0,0
-0.27204,2.41483,12.56885,4.19966,0,0
2.48574,0.87852,8.28169,6.02544,0,1
5.04197,0.53300,9.34127,1.40239,0,1
7.20087,2.07115,10.73589,2.04973,0,1
5.19280,1.58003,7.55252,2.99671,0,1
1.26631,2.42215,13.36866,7.41303,1,0
6.07296,3.07038,5.04106,4.43546,0,1
4.67560,0.20911,12.20731,2.98362,1,0
-4.27227,-0.70972,9.47743,8.09473,0,1
1.78355,3.17030,7.95121,3.09487,0,1
-1.46472,2.81868,7.46297,6.24957,0,0
1.32920,-3.64834,9.14582,9.39683,0,0
2.61810,4.51001,8.07135,4.98212,0,1
0.91129,-2.20540,9.23822,4.59826,0,0
2.44455,1.19732,9.26912,1.70554,1,1
-3.24777,3.43552,9.34026,0.36243,1,0
2.45310,-0.50712,6.37035,3.07492,0,1
5.19208,1.60929,12.22941,7.34055,0,1
-0.20142,0.46300,12.56882,3.91250,0,1
-2.02175,1.55881,10.50193,5.98462,1,0
1.39212,0.12288,11.29540,6.54848,0,0
-4.45727,1.30960,6.14202,2.29013,0,1
3.00398,5.91086,9.81161,6.66252,0,1
-3.97316,5.13512,9.92160,4.06860,0,1
3.30305,-1.91125,8.69259,5.09996,0,0
4.67036,-0.88858,6.04412,1.76365,1,0
0.43064,2.11102,8.68805,1.37793,0,1
-0.83587,3.29335,9.53474,8.12829,1,0
-5.80023,5.77727,13.62652,2.12946,1,0
1.35224,0.87057,8.64840,1.86832,1,0
-1.30811,-3.92450,10.21551,7.51782,0,0
-1.48869,-1.65976,11.77604,9.80106,0,1
-0.21622,-1.81452,2.14579,0.99529,0,0
1.31355,-0.71289,9.17802,3.20062,0,1
5.46814,-1.42735,5.25648,2.46439,1,0
0.81673,5.84507,8.90888,9.48023,1,0
2.12693,-1.28032,12.02480,7.97013,0,1
-0.04227,-3.19819,12.89030,6.59795,0,1
3.42744,2.93673,8.45019,3.85792,0,1
1.52372,-3.31789,10.90394,7.28403,0,1
-2.18337,0.47125,13.63802,2.10513,0,1
0.94667,0.78816,9.82411,6.77214,0,1
4.18750,-1.72447,7.29866,5.92652,1,0
-3.51418,0.04423,8.15704,6.70301,0,0
0.18687,5.41840,6.54416,2.80296,0,1
-3.27099,-0.68781,8.33592,1.65375,0,1
0.59724,0.92341,13.27571,6.87817,1,0
-2.27509,3.60734,13.36014,7.80129,0,1
0.21098,-2.02090,12.86060,4.06436,0,0
-1.16615,-2.39888,9.37476,2.69508,0,1
0.03476,-1.84056,9.59610,4.62710,0,0
0.14781,-3.02911,9.65121,3.35098,1,0
2.15649,-0.71423,8.52399,5.75354,0,0
3.14931,1.94977,8.41378,6.40369,0,1
-0.50525,3.67905,14.07448,7.22809,0,0
-0.59364,2.05485,11.70532,2.39412,0,0
-0.64185,3.50138,11.52942,8.03195,0,0
-2.80816,2.25745,10.19936,1.80875,0,1
2.64284,2.09784,4.14684,5.44623,1,1
0.13746,-2.50567,8.99345,5.16787,0,0
-2.52982,4.69939,6.37536,4.01607,1,0
0.49017,-1.00722,14.16352,5.41210,1,1
0.90398,0.62508,10.09493,3.57297,0,1
-5.88891,0.40643,11.60495,3.07660,0,1
2.34370,1.08659,11.79715,-0.05788,1,0
0.67799,1.30191,12.97639,6.47727,1,0
0.08382,4.13857,11.28834,2.21630,1,0
0.16604,2.90873,11.66778,1.77198,1,0
2.64984,4.76749,8.77456,6.59013,1,1
7.99165,6.35355,11.89039,4.41796,1,1
1.01180,2.58512,3.65859,6.99434,1,1
-1.12262,6.71917,6.20095,0.33818,0,1
-2.33623,-2.54393,14.16284,3.14309,1,1
2.17317,0.00644,5.56060,3.07853,0,0
0.46590,2.26568,10.11971,4.39066,0,1
0.08725,3.08494,5.58642,3.46032,0,1
-1.48098,4.91483,9.66420,5.02756,0,0
3.47363,1.55237,12.57512,3.86254,0,1
5.36070,-1.89455,9.62149,8.30689,0,1
1.32082,1.55632,13.87776,12.60600,0,0
4.79118,-0.39651,9.85828,3.93926,0,0
0.58228,2.83325,15.00629,3.41426,0,0
0.18180,1.87776,15.12942,3.65413,1,0
1.62794,1.30804,11.07574,7.07214,0,1
0.39723,1.76718,13.08785,7.99174,0,0
2.20817,2.14143,15.86577,5.90132,0,0
9.76984,0.56874,6.94025,4.30851,0,1
-2.11248,4.68239,8.58350,5.57612,1,0
2.30922,2.88852,8.87052,0.75059,0,1
2.59806,-0.41120,9.27341,5.18409,1,0
1.34329,-0.26373,10.78070,5.04058,1,0
5.22912,-6.37480,6.79662,3.81216,1,0
1.38405,4.50192,10.76386,8.44791,0,1
-0.45152,-1.60181,10.00465,1.57659,0,0
5.38488,1.63619,10.05446,7.79372,0,1
1.42263,3.66751,8.14647,7.63002,0,1
-0.45302,1.78652,10.04609,4.97893,1,0
4.51263,3.35402,8.51386,8.73545,0,1
-0.47450,1.12653,9.97777,0.68776,1,0
-0.64404,6.51262,11.54257,6.95589,0,0
0.81177,1.17181,11.16441,1.96192,0,1
0.97546,3.56324,10.72960,-0.32371,0,1
-0.22735,3.09795,11.34361,8.21058,1,1
1.55167,-2.96714,10.26035,7.55494,0,0
-6.45238,0.43726,12.27347,6.05019,1,1
-0.84892,3.15989,7.97772,7.08358,1,1
0.24363,-1.05650,11.10914,7.04700,0,0
5.46904,-1.21946,8.46951,3.81964,0,1
3.26815,-0.42618,8.97127,4.72204,1,0
1.99289,4.21387,11.96453,9.91966,0,1
-1.36090,-1.22766,9.79033,3.16672,1,0
-1.71016,-2.59633,12.78103,7.46766,0,0
-1.48934,-2.01541,14.11821,3.49854,0,0
-0.14384,5.00419,9.45899,6.17484,0,0
3.63408,0.69316,11.39950,7.48612,0,1
-0.79323,2.37412,12.12835,7.59674,0,1
2.50921,1.28652,16.31779,1.27191,1,0
1.42833,1.79697,9.98786,5.69737,0,1
-1.54980,3.16149,10.00695,2.96144,0,1
-0.52844,-2.38602,14.38419,7.09188,0,0
4.39101,3.09387,12.88698,4.80389,0,1
-1.35281,2.20566,8.34732,6.77127,0,1
5.98053,-1.48446,11.15147,3.60544,0,1
1.49991,0.56543,11.96429,6.01296,0,1
4.07237,2.55641,5.61754,5.88042,0,1
-0.63455,1.99034,12.80789,6.18710,0,0
-1.39051,2.85756,9.23498,3.79534,0,1
0.99647,-3.22786,14.35427,12.54933,0,0
1.71900,1.89057,15.06033,3.89717,0,1
5.11853,3.55453,9.51963,9.33032,0,1
-0.53546,-1.72676,9.27197,7.73537,0,0
-0.74549,3.83945,10.25556,6.17758,1,0
0.08365,-3.34601,7.88634,2.68218,0,0
3.54403,2.43333,10.05467,3.86144,0,1
5.33930,-0.94361,10.27040,4.64523,0,0
0.09105,0.97166,10.57832,9.54609,1,0
-1.00290,1.86718,10.59184,4.38625,0,0
3.24371,2.09247,11.81131,-0.75153,1,0
-1.91930,-1.62875,11.87535,2.10562,0,1
-0.34470,1.08751,7.24321,2.84374,0,0
-0.62802,-0.22407,13.42630,4.86629,1,1
2.67109,-2.71866,8.17942,1.36227,1,0
1.33038,-0.58529,4.14173,4.21986,0,1
0.79709,-0.54948,13.30368,7.36826,1,0
0.63941,0.24227,8.45176,9.06676,0,1
3.25365,2.51486,9.09293,5.88343,0,0
0.16757,-0.83682,12.14628,4.86720,1,0
-0.12399,-2.72956,7.10852,2.68419,0,0
-0.84623,1.16599,9.39497,5.53654,0,0
4.30593,4.08572,7.76738,6.41063,0,0
2.66878,4.63725,10.81587,5.25030,0,1
0.62134,3.01730,9.26271,5.51557,0,1
3.48669,-1.26702,11.58406,8.28457,1,0
-0.31273,-1.02558,10.11617,3.79598,0,0
0.54877,1.99123,5.42856,3.65384,0,0
3.15422,-0.67354,11.68103,5.40072,1,0
0.40848,1.80753,8.76533,2.64376,1,0
-4.30460,2.60472,12.00685,5.94157,1,0
1.48865,5.42426,15.66922,7.65204,0,0
1.42746,-0.51555,11.99307,2.50674,0,0
2.32288,-3.61328,6.56744,7.13577,0,0
2.24064,2.30644,12.60528,6.06107,0,1
-4.11345,6.01953,8.63303,5.71542,1,0
-2.14326,0.78218,13.11370,4.54972,0,0
-2.52095,-0.27908,7.59303,5.26614,0,1
2.56994,3.37539,2.72889,2.83272,0,1
6.23395,5.72579,11.42742,5.08392,0,1
1.57521,1.93601,5.62286,-0.33321,0,1
-0.55977,-2.26672,11.33230,2.69248,0,0
1.78091,-1.52574,12.74441,4.73957,0,0
3.48993,4.19805,8.23727,6.94252,0,1
2.12462,-2.35100,4.81336,4.87625,1,0
4.27024,-3.30914,8.88097,5.06999,0,0
0.71966,-2.54151,11.05189,8.26103,0,0
1.95099,1.46368,8.56260,5.52452,0,1
-0.68708,-1.32236,15.50966,5.69385,0,0
1.76721,0.05266,11.91659,6.62910,1,0
1.65361,-0.23479,7.93429,6.16816,0,1
-1.63843,2.18041,10.39440,5.74216,1,0
6.13762,3.26116,9.89770,5.01717,0,1
2.36628,-0.94314,10.00104,5.95298,0,0
0.54360,-0.48766,11.07504,3.10251,0,1
3.08288,4.59830,13.69586,6.19531,0,1
-0.46111,2.51006,3.10021,5.63190,0,1
0.77760,-0.12545,16.58454,5.79283,1,1
0.00817,1.75949,5.66666,6.92285,0,0
-1.84694,-1.10626,12.86243,6.09610,0,0
4.43294,2.65818,9.45954,6.06099,1,1
-0.93287,2.77260,7.95253,6.40390,1,0
1.13953,3.31806,11.30248,10.16441,0,1
4.68082,-0.40582,13.07920,2.83929,1,0
0.83164,-2.48795,10.53482,3.02093,1,1
2.37024,0.25958,11.62233,5.18721,0,1
-1.21156,-3.68542,10.97973,5.22883,0,0
6.91839,-1.36808,6.57985,10.09108,1,0
3.53788,0.88842,14.14119,10.18701,1,0
-1.12173,0.79792,8.68923,4.82221,0,1
3.52426,4.18494,9.70490,2.84437,0,1
7.02504,6.64716,10.55822,6.51249,0,1
-1.10942,0.70254,10.22346,2.44372,0,0
1.92691,2.06305,7.71716,5.43238,1,0
0.99605,8.92451,13.22283,5.54691,0,1
0.87800,-1.33793,9.66243,6.15816,0,0
0.38499,2.39352,14.99769,6.68675,0,0
-0.36936,0.56692,9.14680,7.48307,0,0
3.07146,-2.02994,9.23491,4.27694,0,1
2.16224,-0.31434,9.60988,2.06365,0,0
2.77301,-2.15848,8.36168,5.38049,0,0
-1.32801,4.17748,12.00517,3.91952,1,0
0.81697,-3.18593,10.46835,2.14041,0,0
-1.88980,3.56757,11.93531,2.92689,1,0
4.43346,1.69130,7.31436,3.58974,1,1
-3.49805,9.14275,14.60675,8.29290,1,0
-1.56094,3.02013,6.78200,3.82385,0,0
-2.91743,-0.50637,12.14583,7.54177,0,0
-2.95030,3.83764,10.06299,6.70751,1,0
3.59254,2.03804,3.89504,1.64589,0,1
0.31544,2.92216,7.89434,4.78812,1,0
-4.62678,3.30471,13.08636,2.91659,0,0
-0.26420,-1.98600,9.58847,4.16958,0,1
-0.95531,1.84148,11.49884,3.98845,0,0
9.50132,4.27954,12.27122,10.93310,0,1
3.73470,0.33795,8.24529,10.39198,1,1
9.65353,-0.66818,11.18805,8.32674,1,0
3.23154,-2.33553,14.51655,3.42702,0,1
0.09572,4.86441,5.83474,2.60613,0,1
0.70609,1.28264,8.90284,2.09351,0,1
5.81334,-2.49649,7.63008,5.70102,1,0
-0.26904,-1.63041,6.73321,6.29306,0,1
1.27205,1.93050,7.83366,5.18318,0,1
1.40569,3.01554,11.25155,4.14659,0,1
-0.55643,2.09774,15.03764,5.18376,1,0
2.28769,8.77498,7.80554,2.06445,0,1
4.26513,4.40917,15.99730,11.55764,0,1
1.75667,-1.95145,9.74816,6.37280,0,0
6.81684,2.19051,7.73284,7.57365,1,1
-4.89381,4.94474,9.17882,7.06891,0,1
-2.51941,4.49646,9.62225,4.33835,1,0
-2.86982,-0.15850,8.18062,1.81629,0,0
2.44180,0.20539,12.97542,9.59784,1,0
0.83166,6.46475,7.17860,5.20548,0,1
-0.61351,4.96076,9.41001,1.47851,0,1
3.57311,-2.52948,13.32554,-0.33058,0,1
-0.68635,2.99357,5.65132,12.60866,0,1
-1.28925,2.68535,13.24118,3.65841,0,1
0.14884,3.89791,12.45213,7.07035,0,1
6.78573,-2.39964,8.54232,7.88805,1,0
2.40935,4.14705,12.51310,3.12895,0,1
1.63751,-1.27224,8.08142,4.58137,0,0
3.91257,-0.64545,11.72702,7.74895,0,1
1.33178,4.21029,14.68346,9.74624,0,1
-0.53871,2.18509,10.46559,8.65008,1,0
1.44727,-1.62765,8.33566,3.24716,1,0
2.78881,-0.23313,12.24162,6.43135,1,0
4.06681,-1.24543,11.58010,6.04984,1,0
0.48834,3.50703,11.00266,5.88925,0,0
2.91067,-1.56353,13.53617,4.98120,0,1
-3.69435,-0.32970,7.39777,4.38585,0,1
3.27244,-1.92142,6.30142,3.89004,1,0
3.16344,3.29444,18.25096,2.20148,0,1
-1.03524,1.09008,13.06727,9.32258,1,0
-2.17803,5.56202,10.36881,2.60221,0,1
2.41909,5.23655,3.58083,1.89114,0,1
5.78684,2.29060,6.07422,3.07895,1,1
0.84171,1.86089,9.75050,5.76342,1,0
3.67289,2.57219,10.79613,4.47244,0,0
-0.27532,-0.90053,10.50743,5.94123,1,0
-1.24075,5.93817,12.15203,3.37200,1,0
-6.42769,-2.81061,12.34362,6.04091,0,1
1.77012,0.86969,10.91815,7.12011,0,1
-1.96608,6.91720,14.50027,0.99526,0,1
1.30101,1.37298,12.66427,7.50923,0,1
1.25415,1.55700,13.68281,5.89680,0,0
1.89399,-0.33651,8.73461,5.14246,0,0
1.93555,1.75359,12.10147,3.60788,0,1
3.59898,-1.26831,10.92186,4.91090,0,1
-1.35300,0.09301,8.25101,4.50956,1,0
1.53120,3.52979,10.20476,4.61208,1,0
3.83750,-1.67002,14.98296,4.88804,0,0
0.49173,2.22022,6.35718,7.18653,1,1
2.37258,-0.05727,14.44201,2.36495,0,0
-2.88375,-6.21063,11.07852,6.75508,0,1
-2.56567,1.93404,6.09305,2.88969,0,0
2.35205,-1.19144,9.60876,7.17733,1,0
0.69845,3.69598,10.06785,0.26642,0,0
-2.95564,-0.12196,11.28894,6.60569,0,1
0.19773,-4.30692,12.26220,4.42412,0,0
-1.28366,1.69434,11.69419,8.47183,0,0
3.76094,-1.11326,10.00938,8.03692,0,0
2.79187,-0.47161,10.47381,3.72148,0,1
4.41065,-1.62868,9.76384,9.00554,0,1
5.24953,5.02756,8.63197,3.97165,0,1
0.09195,-1.95548,8.40464,6.88344,1,0
4.70650,0.24383,15.29987,3.62553,0,0
5.36624,7.99292,9.62729,4.09738,0,1
-0.67573,3.02315,9.21646,1.76110,1,0
5.43754,-4.75840,12.55099,2.26675,1,0
3.08991,-2.54557,7.13724,0.57907,1,0
2.11629,-4.40619,10.59396,3.27977,0,1
2.52307,0.85578,9.88422,3.82999,0,1
-0.33285,1.01808,14.68391,5.25842,1,0
2.30663,12.31628,7.57041,5.42980,0,1
0.87721,5.29471,11.47427,3.59640,0,0
3.40464,-2.16976,5.63896,7.25663,1,0
1.36037,2.18419,11.24878,5.82324,1,0
0.37460,1.61941,12.54723,5.24830,0,0
0.78714,2.26611,12.39845,7.89693,1,1
3.64623,-8.41679,9.22703,4.89457,0,1
2.79525,-2.31013,8.33743,3.66990,0,0
1.05757,1.50614,8.88365,2.99589,1,1
-0.68893,3.03335,12.26072,4.82080,0,1
-2.72281,4.23255,12.43494,6.27970,1,0
-3.45261,-0.41324,9.72610,2.01094,0,0
2.74674,-4.49206,12.19575,3.25181,1,0
-3.15720,1.85836,11.92107,5.08443,0,0
-1.51058,-0.66199,9.05387,5.88568,0,1
-1.56765,2.43826,13.09449,8.86605,0,1
7.74403,2.20474,5.62319,5.77934,0,1
3.29302,0.37161,7.42591,5.54879,1,0
-4.44359,6.31529,15.97202,6.48492,1,0
-0.45758,0.42310,11.15193,4.16279,0,1
1.41623,3.59483,13.18186,2.82165,1,0
0.61354,2.68670,9.83324,3.61371,0,0
-2.23192,-0.94070,11.07197,2.19444,1,1
-0.10510,0.38480,11.24522,7.25669,0,1
1.83971,-3.83440,9.46814,5.52268,0,1
2.29485,0.92669,7.98439,6.54321,0,1
2.09790,0.36469,12.31099,1.72711,1,0
-0.38794,0.53646,18.62108,7.80419,0,1
4.37787,1.79545,12.11214,5.42390,0,1
2.27515,0.17887,10.75412,6.14227,0,1
1.44193,0.51061,9.26598,5.77822,0,1
2.85050,0.71217,12.17060,5.31483,1,1
-1.57848,6.11963,4.05910,2.33589,1,0
0.77781,0.76286,9.89691,8.16778,0,1
5.23277,7.15731,15.30633,9.43323,0,1
-1.49492,4.08888,7.97538,3.97525,1,0
2.66772,-0.25448,8.99158,5.18677,1,0
4.86551,-2.68476,10.40186,7.46293,0,1
2.43321,0.27707,8.50726,2.32012,0,1
-1.64508,3.01460,14.89128,3.93039,1,0
1.58660,-0.23078,14.29531,6.50431,0,1
2.67329,-1.33157,13.37482,9.90474,1,1
1.89011,-0.69633,7.51190,2.73286,1,0
2.18313,-0.23948,9.58485,4.51066,0,0
3.07628,0.55457,6.43241,4.23492,0,0
3.93123,-1.04841,11.61562,4.68753,0,0
-0.78926,0.86240,10.34839,6.62886,0,0
4.10586,4.25117,11.94637,6.65588,0,1
1.98096,-4.45425,11.95766,5.10733,0,0
3.92005,1.43161,6.58239,6.26485,0,1
-4.53283,2.85065,16.49588,4.37533,1,0
0.59336,3.34994,9.94591,10.71938,0,0
4.00868,6.69285,7.84508,1.56778,1,1
2.00310,0.24894,5.31420,6.23391,0,0
0.30564,-1.10747,7.19007,3.24770,0,0
2.55882,-2.81913,11.81500,1.00322,0,0
-3.79461,1.76578,10.44770,7.17216,1,0
4.50132,5.06400,10.63666,1.02068,0,1
1.61854,-2.92841,11.27814,6.59488,1,0
-1.10769,-2.04872,6.45462,4.51450,0,1
2.84219,1.72340,11.22967,9.32491,1,0
2.71795,4.69212,9.66478,8.04076,0,1
1.27053,1.40034,14.57178,2.71834,0,0
-3.82816,3.39150,8.77159,3.55565,0,0
4.32224,-3.19662,14.07890,5.18069,0,1
0.13338,-0.37890,6.62811,3.68172,0,0
-0.74776,4.38741,10.95894,8.09133,1,0
0.51081,-0.36912,4.88515,6.59385,0,0
5.52460,6.96198,14.01445,2.42551,0,1
1.14229,1.97557,12.84007,7.89734,0,1
-1.41064,1.80756,10.83433,2.97331,1,0
-1.73919,-1.41578,4.05859,7.00632,0,1
5.60723,3.06075,9.57670,6.87363,0,1
-2.46718,1.30288,9.70234,5.60034,0,0
-1.52893,4.09993,7.45655,2.29747,0,0
-1.63101,0.91169,6.70238,5.22229,0,1
1.84347,-1.10079,8.45848,0.42857,0,0
3.60647,3.41325,11.82988,8.97393,0,1
4.52998,-1.74490,14.22578,7.16719,0,1
4.07540,2.14171,13.46943,5.03120,0,1
1.77460,0.20221,12.91576,5.24560,0,1
-0.61259,6.18165,11.49265,4.37475,0,1
-1.88139,7.42097,11.82494,7.75549,0,1
0.75234,-0.94470,10.19959,3.00638,0,0
1.28599,2.52455,5.87622,5.14521,0,1
1.86432,0.30067,11.59318,6.07728,0,1
5.24638,2.09208,11.49566,5.51930,0,1
1.19186,-2.13592,8.93723,5.91670,1,0
0.38871,-2.45187,12.77645,8.30506,0,0
4.34881,0.13237,11.33791,7.82982,1,0
