@relation pandasdata
@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute SA{1,0}
@attribute class{0,1}
@data
0.63397,-1.22240,10.94002,7.53300,0,0
0.79413,1.66827,9.84652,9.22856,0,0
5.65300,4.14904,13.48464,8.16190,1,0
2.51432,-1.20317,9.80215,4.01487,1,0
-0.37882,5.94281,11.29652,4.28211,0,1
-0.04314,1.28383,7.15644,6.97390,0,0
5.18903,-0.54985,12.68121,1.20940,0,0
1.28577,-0.57024,8.89692,6.27962,0,0
-1.19204,1.22142,8.00864,-1.48846,0,1
-1.08141,3.20490,6.74817,4.09574,1,0
4.54968,2.45418,12.48560,5.74576,1,0
-2.64847,4.16068,11.65760,5.29561,0,0
-2.82458,3.26020,8.56203,6.88303,0,0
-3.41605,-0.64240,13.33466,3.39210,0,1
0.34143,3.06999,9.89926,5.05694,1,0
2.59847,0.81306,12.70091,2.36710,1,0
-6.79829,2.35315,13.63192,10.80964,0,0
-2.01113,0.95432,7.49863,5.20658,1,0
2.43037,-1.62031,8.36111,5.86092,0,0
-3.17186,2.68575,8.58004,4.21023,0,0
-3.32732,0.81765,14.38900,6.65351,1,0
1.55279,-2.77219,9.03732,6.26237,1,0
-3.81945,3.18456,10.61744,3.42040,1,0
0.53132,4.79294,6.02191,4.74980,0,0
-4.70084,7.07630,9.51881,4.86189,1,0
4.26343,1.36005,12.06593,6.99413,1,0
0.10879,5.40984,8.44344,8.90818,0,1
1.74157,-1.37419,7.01118,8.61480,0,0
-1.53223,2.19534,6.48097,3.37226,1,0
2.11406,1.69155,8.11376,8.58931,0,1
-3.52841,-0.84199,5.06466,4.93582,0,0
1.21936,-0.20833,15.70163,5.95820,0,0
2.42954,-2.65798,10.14623,6.83999,0,0
-0.17464,0.25728,7.16285,9.05452,1,0
-0.59100,1.52678,12.34858,6.01160,0,0
2.16845,0.64433,8.66638,3.93959,0,1
0.09283,1.55819,8.45877,2.47149,0,0
2.87163,2.03029,10.54360,2.87832,1,0
0.45056,1.93752,8.08793,3.35416,1,0
-1.92498,-1.00156,9.15179,6.54880,0,0
-3.19059,-0.69305,6.77396,6.02168,0,1
0.38411,-2.33417,7.85639,1.77834,0,0
-3.48068,2.61102,11.76993,4.79742,1,1
0.53597,2.15670,10.68590,1.12570,0,0
-1.23505,0.08400,13.39065,7.73974,1,0
-0.11164,3.79999,10.56608,8.14802,1,0
-3.90476,1.39821,11.66052,8.52192,0,1
0.71211,3.06773,12.47367,2.43059,1,0
-0.74219,0.69440,12.08356,9.60781,1,0
-0.24259,-2.36164,13.77653,7.55174,1,0
-0.77086,1.59062,7.16828,3.62818,1,0
-1.05508,-0.21757,10.61560,9.03649,0,0
-2.96078,2.22135,12.73591,7.51926,1,0
-0.60482,0.78576,7.10136,5.48252,1,0
-0.39779,-0.70506,8.05894,5.14832,0,0
2.51930,0.48521,12.43478,3.97161,0,0
0.50814,4.25423,11.69250,5.50477,0,0
1.90924,-0.89085,12.09167,7.64009,0,0
2.70137,5.85987,12.65897,5.33388,0,0
-1.62069,0.12996,9.63471,1.81590,0,0
-0.83690,0.52980,9.45834,11.82678,1,0
2.14235,2.42124,11.01202,5.86534,0,0
-2.71875,1.85580,13.25683,5.81193,0,0
2.17524,0.41150,9.13159,2.63014,0,1
0.99076,3.49455,9.39894,1.79498,1,0
-0.47185,-2.85143,8.73609,3.80775,1,0
-2.32766,-0.49397,10.06849,3.25530,0,0
2.43744,2.83098,12.73293,6.97502,1,0
1.92720,3.40038,10.11915,3.73194,1,0
3.56234,0.15162,8.66014,6.75353,0,0
-1.62887,4.75600,11.19636,7.76752,1,0
0.12727,3.34325,9.14036,4.07507,1,0
-1.21391,3.54477,11.12969,8.25896,1,0
-1.56310,1.54791,10.18162,0.71078,1,0
-2.25177,5.22781,7.83658,-4.57046,0,1
0.96982,3.06912,8.41671,5.64419,1,0
-2.74155,3.30117,9.11734,6.28169,0,0
0.79113,4.30841,3.05937,0.26158,1,0
4.76238,-1.46952,14.60167,8.36265,1,0
-0.11165,3.28636,15.88699,4.62470,1,0
1.56627,-2.57516,9.81004,1.22572,1,0
-1.71904,-0.01769,9.37677,6.19434,0,0
5.37422,-3.27633,8.48260,6.07598,1,0
-4.55189,2.29731,9.97752,4.73688,0,0
-3.28267,5.54281,11.90132,4.52796,1,0
3.08004,-1.23345,8.20385,4.23596,1,0
-0.71678,1.71588,9.94874,6.09343,1,0
0.41157,3.36407,9.59448,5.53830,0,0
3.51725,5.45783,7.79375,2.08830,1,1
5.08523,-1.98681,12.32583,12.53568,1,0
3.46652,3.51350,12.77171,5.06240,1,0
0.73119,-2.30768,9.95521,2.26314,0,0
-2.80751,6.96387,9.69065,6.56232,1,0
1.91284,0.93300,8.41791,8.92227,0,0
1.13221,0.73107,8.77849,6.97906,1,0
-0.19807,1.36149,7.87808,6.98871,0,0
4.86398,-3.44217,8.33475,7.19289,1,0
4.92262,-0.29411,9.16595,6.34675,1,0
-1.79168,4.62282,5.46969,5.09140,1,0
-2.40276,0.89765,6.93128,5.81691,0,0
-3.58042,1.96095,12.29361,5.23235,0,0
7.66170,4.51450,11.71348,6.44672,0,1
-0.67841,3.20100,13.53088,6.32230,0,0
-0.40834,-1.93246,13.06107,5.02122,1,0
2.93052,-2.19583,11.98072,7.11292,0,0
-3.10593,2.17107,5.56204,5.62727,1,0
-0.89004,-0.11621,6.93531,7.87826,0,0
3.77420,-0.08824,9.56882,4.60495,1,0
6.76786,-5.08064,5.14665,0.77691,1,0
0.41576,-2.38679,6.12223,3.16322,0,0
3.99490,6.15082,11.85260,4.34017,0,1
7.01782,3.41918,10.45318,2.50706,1,1
0.95300,-3.42319,11.44060,2.77108,0,0
0.15183,3.73064,9.54072,7.38633,1,0
3.11906,2.18408,9.66540,9.08491,0,0
2.63612,0.98218,8.84446,7.01533,0,0
-0.15747,1.66047,11.04052,1.80507,1,0
6.17510,-2.91464,9.13276,6.27071,0,0
2.23504,1.73091,11.18311,8.69242,0,0
1.24670,1.11911,12.49283,2.05745,0,0
2.10154,-1.96848,10.85014,6.49798,1,0
-0.47658,1.25370,6.09226,5.45621,1,0
-2.12865,3.04411,9.70548,6.86312,0,0
2.25966,0.73439,7.34213,4.16973,1,0
-0.57134,1.81228,7.12578,2.63618,0,0
-1.27912,1.69379,11.69348,4.65486,1,0
3.30007,3.53984,14.14691,4.66862,0,0
-1.47860,-1.59005,10.31867,8.72731,0,1
2.26884,0.11603,9.09835,7.93136,1,0
-2.64908,-1.87452,10.53922,4.10423,1,1
-1.21549,4.04891,11.46554,0.44468,0,0
1.60622,1.98797,11.65051,8.39191,1,0
1.26814,0.96675,7.23550,4.57207,0,0
0.82987,0.21138,8.02025,1.65249,1,0
1.95071,-0.14320,8.95155,5.20811,0,1
4.94471,-1.02460,9.65338,-0.73312,1,0
0.60532,1.80852,6.11062,6.65065,0,0
-3.14558,-1.35545,7.79485,5.99730,0,0
-1.23148,2.06009,9.70108,9.52292,0,0
3.05956,-0.47549,7.29093,5.55198,1,0
2.91264,1.12698,11.18947,7.20920,0,0
4.53881,0.04356,11.42109,5.86868,1,0
1.13536,2.02121,10.91236,3.55557,1,1
3.11166,-0.91933,8.84960,0.88413,1,0
0.82569,3.08431,12.82556,7.79753,1,0
-0.06706,2.81814,12.54551,7.60384,0,0
1.95750,1.23062,10.97052,1.67144,0,0
-1.94152,0.94681,8.56064,4.35848,1,0
-0.92013,-1.90630,8.66534,-1.54255,1,0
-3.11196,4.20742,12.62808,6.20310,1,0
2.86164,-1.81607,11.84400,6.93577,1,0
0.93582,0.51319,7.00302,3.09363,0,0
2.26497,-0.41952,10.61114,11.24932,1,0
-0.89442,1.30774,5.01845,4.74148,1,0
-0.07412,4.82301,8.37914,9.61454,1,1
0.48782,-2.52641,7.56433,10.08638,0,0
0.91027,1.40109,9.70964,7.99718,0,0
3.08481,-2.99071,9.73687,9.19469,1,0
-1.17943,4.46151,12.27439,8.54745,1,0
1.05374,-2.38886,9.79656,2.11365,0,0
1.06450,0.53429,12.42556,5.21626,0,0
4.00418,-3.96921,10.40938,5.54903,1,0
-2.51041,-0.14839,9.95489,4.21326,0,0
0.90858,1.13235,7.56792,1.89781,0,1
0.12227,0.61347,9.87761,9.56061,0,0
1.31396,0.23338,11.28569,5.87356,0,1
-3.40498,-1.53256,14.44674,7.04068,0,0
-0.78562,1.69785,9.19133,1.02125,1,0
2.62142,2.02265,12.16271,7.94216,0,0
0.45343,-0.38249,7.94065,4.44822,0,0
2.67369,-0.71513,11.85159,6.16725,0,0
2.44581,0.31832,10.97337,6.49030,1,0
3.97370,-0.03612,12.06474,10.35543,1,0
-2.30608,2.40344,11.98362,5.36730,0,0
-2.78489,-1.11942,13.96378,5.55691,0,0
7.26540,4.97501,9.90640,-1.99538,0,1
2.73261,1.64445,8.36238,3.79133,0,0
1.57455,-1.06547,9.59947,6.83427,1,0
-1.66122,-0.71460,11.67296,7.55756,0,0
2.08491,1.83161,13.40607,5.00045,1,0
2.13848,-0.13644,10.03869,3.59135,0,0
-5.62728,7.62174,8.14459,1.59020,1,0
4.72866,-3.23874,8.11794,6.85599,0,0
-2.12184,-2.73786,13.09163,6.24054,0,0
2.58369,-2.87796,11.11561,2.10424,0,1
-1.75936,2.88167,10.61207,7.55502,0,0
-0.20274,1.31703,7.39035,5.89132,1,0
2.94841,1.80570,11.73833,1.71675,1,0
1.98987,2.41817,12.60833,2.14741,1,1
0.58083,2.18865,9.80268,8.31017,0,1
-2.98841,-0.54567,7.77827,3.65844,0,0
3.91633,2.65229,6.88203,1.57359,1,0
4.04768,-1.73046,9.36583,6.42232,1,0
-0.79211,1.27470,8.58907,3.66373,0,1
1.81285,-2.34854,5.52864,4.20769,1,0
1.07103,3.33670,11.20270,5.12506,1,0
1.15398,-0.63438,10.03121,3.98342,0,0
3.34320,0.40862,9.14979,8.75900,1,0
2.55029,-2.68580,10.69930,5.76569,1,0
-0.74973,0.41604,7.73778,4.12428,0,0
-3.49694,0.05497,8.86003,7.52229,0,0
1.09828,-1.61659,10.44619,4.18957,1,0
-4.36835,2.14419,7.14362,1.00934,1,1
4.34046,-0.33301,11.95226,11.67609,1,0
2.43203,2.03085,10.46052,2.87352,0,0
1.16057,1.74272,11.93578,4.29820,1,0
-1.39361,2.32661,12.80102,4.54351,1,0
-1.73493,5.11567,11.79808,8.93226,0,1
0.72536,-0.71595,13.81273,7.88060,1,0
4.02100,0.66651,8.28146,4.84854,1,0
-1.52103,5.64745,9.48290,-2.10519,1,0
-0.40368,-2.44345,15.60479,5.12509,0,0
1.52761,3.21200,13.75396,4.04291,0,0
2.67695,4.62008,10.82207,2.51908,0,1
3.56069,3.33242,9.17325,2.64669,0,0
0.28123,-2.56106,7.00591,2.21123,0,0
-0.44735,-1.13382,13.61631,7.50637,1,0
2.41463,-2.86469,11.81497,6.42165,1,0
-3.42560,1.91792,8.43762,5.16386,1,0
2.44898,2.10146,11.34586,7.71736,0,0
0.87817,-3.16357,12.17359,5.63758,0,0
-0.20844,0.03787,10.07690,4.53491,0,0
-2.75109,1.64862,8.90959,2.10881,0,0
-3.74690,4.28265,8.35606,4.71152,0,0
-1.84408,3.40184,10.67923,7.56257,0,0
0.02457,2.50208,11.28988,7.96866,0,0
-2.96128,-3.05331,9.31227,7.38320,0,0
-0.75341,1.30736,12.91758,4.40620,0,0
0.84582,0.58931,11.32509,7.71639,1,0
0.36307,2.13053,7.35594,0.25825,0,0
3.47294,2.19979,11.50325,8.95788,0,1
-0.58940,1.07231,9.46099,5.34034,1,0
-2.03574,-2.20778,8.16613,4.87973,1,0
4.66987,-0.08229,8.17075,1.64136,0,1
-2.36875,1.56847,9.52202,2.10949,1,0
-1.27406,1.42371,8.58983,7.15924,0,0
0.56116,-0.42034,11.53409,7.77953,0,0
5.51903,-0.78787,6.44766,2.42032,0,0
-0.09857,4.19249,10.89248,5.13445,1,1
0.36498,1.95469,14.60896,11.02570,1,1
5.06630,-1.51023,10.93667,5.13987,1,0
-2.54744,1.01711,11.58096,9.85609,1,0
1.13875,5.54607,5.73076,-0.76170,1,1
-0.97132,1.14708,20.07167,6.33396,0,0
3.21655,1.97908,10.10773,9.51317,1,1
-1.39867,3.51076,10.99525,4.29070,0,0
-0.21019,-1.08786,8.44655,2.62168,0,0
2.17707,0.65126,10.14434,2.91327,0,0
-1.37718,-0.52546,8.11103,7.55161,0,0
0.57543,2.97689,9.95456,4.71468,1,0
0.68751,-1.78305,6.65771,6.43308,0,0
2.41852,-1.85614,8.79590,6.74199,1,0
1.72965,0.31601,6.85607,4.94421,1,0
0.57174,5.28464,9.35302,1.81805,0,0
2.93646,1.18477,4.93709,6.66129,1,0
1.55202,1.49521,7.37849,6.53560,1,0
3.73979,1.98940,11.77003,6.45143,0,1
0.22747,2.06205,11.71423,7.62264,1,0
2.88174,2.60595,7.47967,5.15223,0,0
-3.28453,-0.07866,10.90620,7.01976,0,0
3.67524,0.10314,9.27983,8.48137,1,0
-1.33706,2.00504,12.49921,6.01787,1,0
-4.67738,2.81834,10.28271,7.84820,1,0
2.14881,-5.81117,13.50028,7.38905,0,0
4.40085,-2.67910,13.57097,2.17697,1,0
0.52843,3.86018,12.82912,3.66853,0,0
-1.04632,2.82762,10.58544,10.93010,1,0
3.37460,3.11028,8.67481,4.00852,0,1
2.69878,4.10002,14.35175,3.70992,0,1
-1.08071,3.17405,11.31577,7.79997,0,1
3.13586,5.00029,9.92852,6.30684,0,1
2.83071,2.97651,7.48695,-0.61876,0,0
2.87459,1.14735,9.88306,5.09367,0,0
-1.35465,0.30132,11.42607,5.73782,0,0
2.67521,0.66535,10.01335,4.38304,1,0
-1.82354,4.73189,11.23960,6.47526,1,0
1.23404,3.18637,11.52779,4.54432,1,1
0.94821,-2.64292,10.28905,1.12919,1,0
0.18353,3.39096,4.72669,-0.60029,1,0
6.05174,4.52635,11.90837,1.64114,0,1
-1.49640,1.43451,10.18470,2.31324,0,0
0.39464,0.90532,10.85586,9.45528,1,0
0.45322,-1.27692,6.26496,3.77572,1,0
1.95283,1.78160,10.24465,3.22247,1,0
0.68252,2.84464,9.72013,1.53157,0,0
-0.30827,3.64498,7.92833,7.15333,0,0
4.45529,-0.91257,13.04558,6.61286,1,1
2.63290,0.45922,10.48310,6.76079,1,0
1.45059,4.30279,10.86315,6.69621,0,0
4.98512,-5.18394,9.32265,7.76466,0,0
-2.24505,4.26699,13.25081,9.28490,0,0
-2.69618,-1.87130,10.09784,6.58086,1,0
0.18304,2.15875,11.85189,2.51692,0,0
-2.21490,2.75020,8.21158,0.76312,1,0
-1.34468,0.71741,9.59207,1.03200,0,0
3.56263,0.97981,10.78139,1.31043,1,0
8.25937,-4.34602,10.15152,5.60696,0,0
-2.86492,-5.99515,12.58387,4.91932,0,1
3.61495,-2.13146,10.82526,9.25828,0,0
2.57043,-2.36365,8.59110,5.40548,1,0
-2.05089,2.93109,11.40408,3.09208,1,0
0.69252,4.90021,11.26548,1.21490,0,1
-0.99918,-1.15901,9.03153,3.64360,0,0
1.75364,6.33261,7.56503,5.72440,1,1
0.54176,-2.49822,9.90884,2.80432,0,0
0.14942,-0.55673,11.26916,12.92635,1,0
2.97137,0.59974,7.74823,3.11186,0,0
0.35930,3.42502,8.96973,5.23998,0,0
-0.22250,1.28697,11.57378,-1.44820,0,0
4.46216,1.21442,8.82460,2.70535,1,0
1.36131,1.97173,10.27362,4.84488,0,0
6.44934,4.96196,10.48828,4.27580,0,1
-3.21385,4.91090,8.71654,3.71871,0,0
-0.93643,-2.24139,8.81482,2.85161,1,0
-0.78600,3.70241,10.18922,7.33493,1,0
1.63952,2.57183,7.39404,2.21120,0,0
-1.06244,2.64866,8.59883,1.18162,0,0
0.38119,1.01052,8.74948,10.45867,1,0
-0.27846,2.85458,11.70151,5.72931,0,0
0.96885,2.05042,12.79371,5.07101,1,0
-0.57833,-1.92862,12.88524,1.91639,0,0
-0.42720,0.70989,13.43714,7.96166,1,0
2.36044,-1.35106,8.49017,3.10589,1,0
-2.95035,0.77263,9.20708,6.72801,0,0
-0.14338,1.85678,11.11788,6.58324,0,0
-1.88522,2.16135,10.87375,6.79026,1,0
1.49639,0.57798,7.78437,4.66616,0,0
5.33072,0.38532,12.53696,4.24671,0,0
0.37675,-2.28149,11.58682,4.02539,0,0
3.74107,-2.22016,5.94896,3.87000,1,0
4.69309,-0.98609,3.49041,8.26199,0,0
0.14721,-0.52001,8.99543,8.30646,1,0
-3.99329,0.39193,13.01318,8.33831,0,0
-2.99726,3.32595,6.86636,3.31506,0,0
-2.53689,0.65577,10.92329,9.18438,0,0
3.52923,-2.97814,9.81030,5.09505,0,0
0.43018,0.37844,11.86528,7.00674,0,0
3.76368,1.55261,15.29985,6.56678,0,0
0.83528,2.86005,13.49759,7.94501,1,0
-0.69176,2.96864,9.78668,2.30366,0,0
-1.34375,2.99422,8.92469,0.81960,1,0
-0.75767,5.48804,8.14584,4.08812,1,0
3.99421,-0.70921,9.80367,5.04414,1,0
0.10620,2.33655,10.34909,4.50706,1,0
0.24124,2.43131,14.66728,3.99771,1,0
0.00623,-0.46514,15.83926,8.04289,1,0
-0.80951,4.34012,11.78483,8.95245,0,0
2.33800,0.96527,6.63697,4.25178,0,0
-0.62568,1.21181,9.20493,7.37299,1,0
1.13384,0.11289,11.65616,2.92310,0,0
-0.53658,-0.40305,8.66389,-0.78256,1,0
-1.36445,-0.76537,11.58575,6.96187,0,1
2.37257,3.90680,12.16836,4.81409,0,0
2.69001,0.26583,13.58673,4.67329,0,1
-2.32860,0.03569,12.68076,3.92432,0,0
-3.16183,3.45742,12.53520,4.29546,0,1
0.31767,3.88136,14.19368,5.69424,1,0
0.37390,2.83122,8.48034,9.08677,1,0
0.97606,1.46693,5.15872,4.82274,0,0
1.20788,0.00284,12.03870,0.35420,0,0
1.28369,3.15465,12.75429,8.73482,1,1
7.24288,2.11167,9.08087,3.26845,0,1
-1.32980,1.86678,11.31390,12.47656,1,0
-1.70007,2.35713,16.76977,4.07502,1,0
-1.66865,4.93154,14.04642,3.28526,1,0
7.18692,2.56300,7.94187,5.14983,0,1
-2.14862,-2.57602,9.05505,8.17682,0,1
-5.86640,5.30860,10.66529,9.66310,1,0
2.74590,-0.02441,11.05534,5.22014,1,0
-4.99504,0.16506,13.10176,0.61323,0,0
-0.68225,1.26036,8.59414,4.85495,0,0
-0.17536,0.11008,9.33976,6.69809,1,0
3.06146,-0.28312,9.20281,4.63048,0,0
0.28309,1.95461,13.84777,5.82226,0,0
1.00629,-2.27648,10.50578,4.79423,0,0
-1.79568,1.28715,12.07338,6.25263,0,0
3.70606,1.98757,14.97344,7.56379,0,0
0.18088,2.39395,6.64204,4.79638,1,0
3.90007,3.26640,8.54708,6.44855,0,0
-4.24385,8.14320,7.77695,-0.24406,1,0
-0.74618,0.97959,7.83612,8.51646,0,0
1.20249,1.72328,2.92458,-3.05861,1,0
3.13915,-1.52049,9.05761,5.02379,1,0
0.35140,3.68179,7.68354,4.69623,0,0
-2.58546,6.22446,6.42610,1.73537,1,0
-0.18070,-3.10526,9.81382,4.44372,0,1
2.90953,3.14151,9.91345,1.37045,1,0
1.77776,1.09581,8.45928,0.65556,1,0
-3.39490,1.47045,10.50042,2.03275,0,0
-2.69651,2.96452,7.27697,1.55603,1,0
3.01120,-0.64346,14.04106,8.82903,1,0
0.82694,-0.57758,12.26425,9.04043,0,0
0.32562,-1.03015,9.31949,5.42957,1,0
4.07401,-1.50981,10.62455,5.88187,0,0
-2.94286,-0.82886,15.46596,11.43751,1,0
4.56876,-0.94801,10.68485,5.61745,1,0
-2.89475,-0.41583,13.80934,-0.94663,0,0
2.16866,2.24221,12.61555,5.97066,0,0
1.75372,0.35306,8.97202,7.86011,1,0
-1.17950,4.29526,9.11784,8.06272,0,0
-0.90010,3.33585,13.06953,11.07804,0,0
3.46617,1.28865,13.42628,1.91324,1,0
0.39283,-0.94197,11.23978,1.94668,0,0
2.14269,-0.61793,13.25852,6.36718,0,0
-0.27371,-1.58221,10.99011,2.82639,0,0
-2.12762,0.51046,10.77439,7.36982,0,0
-0.84340,0.17656,9.02886,1.55244,0,0
1.71244,-3.74664,15.31077,6.75880,0,0
4.31330,3.55530,14.87996,5.42088,1,0
-0.96217,4.49806,11.53597,6.19317,1,0
1.96023,-0.17335,12.61683,5.32586,0,0
1.23546,-0.47196,10.45887,3.75400,1,0
2.69472,-1.94937,9.15311,3.81398,1,0
-0.23305,1.87976,9.15707,6.57931,0,0
0.66766,2.08375,8.88339,3.21261,1,0
-5.41133,2.73694,6.28477,4.11117,1,0
3.61027,4.29198,10.39805,7.19211,0,0
-0.08462,-1.49614,6.89806,7.94324,0,1
0.69064,0.72302,11.50485,2.43822,0,0
2.16646,0.93955,12.18219,4.73035,1,0
0.15379,-1.14875,5.81503,2.60206,1,0
2.73414,0.27960,5.48287,7.83568,1,0
