@relation pandasdata
@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute SA{1,0}
@attribute class{0,1}
@data
4.43656,-2.48846,11.13592,-0.14870,1,0
1.61900,1.73548,8.72671,3.26737,0,0
-1.08754,2.73315,10.38502,3.19350,0,0
2.69599,0.25210,5.58342,2.88161,1,0
1.22830,-2.24479,11.31958,5.31692,0,0
-2.60738,1.44309,7.23538,8.63423,1,0
3.81523,1.22962,8.01622,4.76578,0,0
3.57646,-3.24950,9.39766,9.23503,1,0
-2.90601,2.04353,13.91169,6.22516,0,0
0.25866,7.16671,8.18655,7.56622,0,1
3.37191,2.14405,10.67688,4.53529,1,1
0.39886,-0.69640,11.53011,6.09514,0,0
3.48573,-2.02649,6.88481,3.68986,1,0
4.03756,0.26963,8.66533,3.13019,1,0
-2.62022,-1.20164,13.12110,3.60354,0,0
4.98542,4.92850,9.01318,3.00928,0,1
-1.94037,2.59853,10.22068,5.55366,0,0
1.28799,-0.39573,7.44479,8.61292,1,0
1.30065,-2.87171,6.88435,1.68723,0,0
-3.64706,2.61180,7.45163,6.13361,0,1
1.14352,-1.35024,5.98558,3.82779,1,0
0.59412,-0.37328,10.70984,7.81341,1,0
-0.83998,3.27336,10.98237,3.12401,0,0
-0.53633,0.13994,8.62965,7.66395,1,0
-1.73852,2.34604,11.83909,2.11126,0,0
2.47952,3.21131,8.58113,8.93818,1,1
0.42489,2.45041,9.15523,5.87965,0,0
5.42583,0.09973,12.74248,3.04934,1,0
1.90829,4.17902,12.21099,6.86438,1,0
3.34429,-1.27021,8.82887,2.34902,0,0
3.82939,-1.18733,12.98199,-1.20513,1,0
4.80210,2.14969,8.54288,6.21888,0,1
2.92911,-1.32386,12.18150,2.31163,0,0
-2.50358,4.63373,9.18185,2.59746,1,0
-2.69310,2.13242,12.16834,5.19300,0,0
4.49571,3.15722,7.68429,4.67834,0,1
-3.59932,1.06218,12.83752,10.78053,0,0
3.36655,0.60846,8.24008,5.34033,1,0
-0.67301,3.99908,11.32741,6.86829,1,0
6.95107,-2.01336,10.57451,3.20170,0,1
0.63236,5.24179,9.09217,5.06870,1,0
1.98855,1.59548,13.78398,5.19303,0,0
-0.57077,0.09701,4.85706,0.06469,0,0
2.59305,4.65754,10.27723,-1.34963,1,0
4.68402,4.08800,7.68506,3.87873,0,1
7.93964,-4.60764,7.27559,7.72385,1,0
3.03178,-1.07634,11.12749,4.04227,0,1
0.06542,4.52630,9.57994,9.85018,0,0
-0.23542,4.41780,11.99173,8.95185,1,0
0.14864,1.87540,5.11731,6.62549,0,0
0.03876,8.97790,11.45336,10.22462,0,1
4.05608,3.12738,7.20611,5.66332,1,1
1.73782,3.62490,7.00862,3.04168,0,0
-4.02739,-1.68041,9.52353,1.62259,1,1
4.81629,1.96857,5.91690,7.01323,0,0
2.05525,-2.50331,11.13661,4.01429,1,0
6.41371,-1.05975,11.15014,5.13238,1,0
-0.48067,2.86381,10.04865,6.12737,0,1
-2.53122,2.24850,6.60480,5.96961,1,0
-4.46839,5.49056,11.09578,3.76187,0,0
-0.35255,0.87896,13.74535,5.23224,0,1
-0.48157,-1.55758,12.01959,3.17268,0,1
6.27667,3.95419,7.18216,5.39847,1,1
3.23051,3.68683,12.26631,4.76533,0,1
3.50470,-1.11506,9.49216,7.76765,0,0
-2.64257,4.14611,11.36108,6.87888,1,0
1.87523,-0.39955,7.99563,1.60799,1,0
4.66168,2.85792,11.52509,4.61179,1,1
0.48086,2.21665,13.54525,9.35184,0,0
2.38486,-0.03573,5.64167,3.70299,1,0
4.39500,0.45049,11.21327,4.90605,0,1
2.37960,0.13237,11.34187,2.33505,0,0
-4.60571,0.32953,8.95179,8.94368,1,1
3.86227,2.23977,7.12919,4.80202,1,1
1.97932,-2.23605,10.83819,4.85717,1,0
-0.66701,3.44377,11.50351,4.99805,1,0
-1.41549,5.60649,8.78590,3.92090,1,0
-4.91328,3.03830,9.45310,6.55282,1,0
-0.73096,-1.62197,9.78238,5.95608,0,0
-2.27879,2.14171,8.76775,-0.29154,0,0
-0.57109,5.91721,12.90848,6.43477,1,0
0.61505,0.48646,9.67983,-0.00632,1,0
0.84817,1.90830,2.16271,2.11285,0,0
-0.46601,4.85398,13.66899,3.98890,1,0
1.98476,4.98569,12.72950,8.53819,1,0
-0.59725,-3.27642,8.49936,8.20923,0,0
-3.58710,-1.05137,15.06261,3.70630,0,0
1.31012,3.10336,7.53374,0.98875,0,0
-0.82171,-0.08468,6.67369,2.60330,0,0
1.18045,0.38319,5.36576,2.75634,0,0
1.90755,0.05781,10.17956,6.46878,0,0
-1.78878,-1.29617,11.92551,5.58059,0,0
-3.38928,3.83203,11.51121,4.31230,1,0
5.63300,3.17666,11.19655,7.19834,0,1
1.88070,0.09787,12.75851,1.34119,1,0
3.54941,-3.53135,11.37186,2.20060,1,0
1.58915,-0.93037,13.12233,3.36760,1,0
4.56370,1.38792,6.22357,8.82323,0,1
-3.50968,2.76911,9.41062,11.73722,0,0
3.42726,-0.46399,7.51668,5.87138,1,1
0.69721,1.30990,9.20470,6.03698,0,1
-1.34841,-0.38978,11.07512,3.12082,0,0
-0.17347,0.28682,11.82448,10.32796,1,0
1.45391,1.93238,6.43580,1.23354,0,0
3.17263,-1.54742,10.90967,4.26363,0,0
3.32909,0.69817,9.40155,2.71067,1,0
0.10660,1.17884,15.78343,7.28480,1,0
1.26922,4.79838,9.95850,2.46866,0,1
5.00614,1.74524,11.47946,7.46561,0,0
-0.17800,0.80107,8.59493,4.26222,1,0
0.86572,-0.36809,7.11276,6.87294,1,0
-1.05663,0.27458,5.76972,-1.40927,0,0
7.30925,2.16809,10.56521,11.04957,0,0
0.45086,3.99364,10.67057,6.33005,1,0
2.74284,1.76834,10.30614,7.93100,0,0
3.51067,-0.65967,11.82427,6.74146,1,0
0.12871,2.03588,9.64287,2.35984,0,0
1.77647,4.66000,9.67669,4.37022,1,0
-1.21264,0.70005,7.97102,7.22308,0,0
4.35260,-3.22629,10.22891,6.81866,1,0
2.29485,7.09986,13.04750,8.11050,0,1
0.13062,-0.01480,9.38991,8.85333,0,0
-1.86245,3.80537,10.11689,3.77989,1,0
1.61973,0.62382,6.29742,6.72379,0,0
-1.83022,5.27579,12.61034,6.97991,1,0
-3.72494,7.15650,12.88306,2.69369,1,0
1.95237,-0.09923,11.92559,3.57083,0,0
-1.69840,3.77009,11.39383,6.55186,1,0
3.57455,2.18596,14.41949,3.05493,1,0
3.82421,-1.64753,11.14022,7.47797,1,1
-0.94160,3.21872,14.50982,3.22293,1,0
0.92455,3.59434,10.69327,7.64406,0,0
1.71707,4.52526,13.19199,8.32688,0,1
-3.24887,2.48299,11.43504,2.74842,1,0
0.65196,1.09558,9.98244,6.19110,1,0
-4.84734,2.08916,9.80002,2.48900,0,0
-0.62008,4.44269,14.50220,6.58016,0,1
1.71851,1.90574,8.96011,7.28780,0,0
-0.55763,-1.98692,7.70210,7.16363,0,0
-1.06551,3.19579,10.88536,7.36586,0,0
4.65704,1.13375,6.37702,4.42849,1,0
-1.39840,-0.01452,8.88208,8.14321,1,0
1.36067,0.05973,13.48027,5.00112,0,0
3.27264,0.62352,11.31020,6.32383,0,0
5.23081,-3.09169,9.98286,4.65190,0,0
3.26994,-1.62883,14.20487,6.37127,0,0
-1.02101,-0.47949,10.61491,0.82920,0,1
2.15754,-2.47651,13.58814,6.87748,0,1
-0.26061,0.90689,11.57875,4.00495,1,0
3.20917,-2.59186,8.23304,6.42161,0,0
3.56236,-2.08292,7.71154,6.12349,1,0
0.10941,2.20960,7.21904,10.25586,1,0
4.50525,-1.02448,8.51827,8.03205,1,1
0.36027,2.37068,10.28367,1.25590,1,0
-1.74101,3.33779,7.33556,4.68787,0,0
1.73212,-1.17593,10.02279,3.62931,0,0
6.57167,2.97688,8.63499,8.43274,1,0
1.73360,2.95718,4.77862,4.95673,1,0
-0.85973,0.32623,10.38908,0.96066,1,0
4.42618,-0.55313,7.59499,5.11526,1,0
2.91131,-1.72911,11.84136,3.87340,1,0
3.44182,-0.74834,7.96507,6.20632,0,1
-1.17911,1.88513,15.71798,6.38608,1,0
0.92141,1.07900,12.33862,4.50606,1,0
0.38037,-1.90899,10.00444,4.41871,0,0
1.18264,0.26730,13.52418,3.71870,0,1
1.91326,-1.77768,10.84870,7.80178,0,0
1.89532,1.32159,9.53979,7.87472,0,1
-0.80343,0.51809,11.68600,2.96554,0,0
-0.50785,5.48234,9.42812,6.63308,1,0
1.97260,-0.15413,14.05879,7.75735,1,1
2.96386,4.39583,14.22875,4.55800,1,1
-0.59315,1.04943,10.51433,1.96583,0,0
0.25594,3.32641,7.79227,5.29295,1,0
0.49925,3.34914,6.64608,2.88286,1,0
0.84201,-0.97792,9.33616,-1.11767,1,0
3.42114,-0.36120,4.88813,2.45331,0,0
-1.53844,4.73532,8.17315,7.49449,0,0
1.76713,-3.42769,13.73542,7.71220,1,1
3.46443,0.49613,8.36507,8.87615,0,0
-0.70968,3.78133,7.04672,6.71780,1,0
-2.16580,-0.17665,7.70822,6.68386,1,0
-0.28906,0.53854,11.97144,4.31647,0,1
-3.16127,8.77626,13.11890,6.46189,1,0
-0.56028,1.64691,15.49982,7.27461,1,0
-1.12512,0.72738,7.47067,6.90799,0,0
1.02173,-1.67801,8.36619,3.08305,0,1
-0.93411,2.96867,13.99242,11.29699,1,0
3.11781,3.81493,8.93686,4.61600,0,1
-1.52123,-0.25480,7.55245,6.19476,1,0
-0.67493,3.11441,10.47830,2.40587,1,0
1.06899,0.15606,6.76972,0.98642,1,0
0.02020,-0.82080,10.79418,-0.15965,0,0
-1.84387,3.55460,7.56156,7.94209,1,0
0.41970,-0.33747,6.21585,4.23404,0,0
-0.93667,-4.31809,5.30662,2.91065,0,1
-2.68391,0.08196,13.21516,6.80699,0,0
-0.06477,-3.52965,4.18902,3.29500,0,0
2.59679,4.89449,8.97518,2.62566,1,0
1.50590,0.90527,4.74262,5.63719,0,0
-0.73906,-0.61549,7.17085,3.74807,1,0
1.60928,-2.59255,11.93946,5.19842,1,0
2.60371,1.18639,9.96096,3.29765,1,0
-1.97466,4.91082,10.37430,4.89755,0,1
-1.81377,2.86576,9.85996,6.57795,0,1
-0.69874,1.34302,11.58199,5.19110,0,0
1.76171,1.69507,3.47569,4.13818,1,1
5.47081,-7.18744,10.98789,6.42370,1,0
-2.55482,5.26864,9.64018,3.09079,1,0
-0.35847,4.14072,12.27335,6.87579,1,1
4.87909,0.04405,10.28642,5.88877,1,0
-2.26205,2.96299,13.37266,3.34791,1,0
2.39859,-0.27902,5.29315,3.82988,0,0
0.99950,3.47918,7.33335,6.09530,0,0
1.82985,3.60571,10.48248,10.58689,1,1
9.89800,5.43079,8.37527,5.12648,1,1
1.13522,0.64686,12.11633,3.98806,1,0
-0.96388,0.68848,8.07967,4.29003,1,0
-1.78484,-0.44247,6.82140,5.17988,0,0
-2.39291,-0.69431,11.18213,5.39575,0,0
2.17900,-1.47781,5.88064,5.14977,1,0
6.35354,-1.72969,11.45122,4.97666,1,0
4.34497,-1.90303,13.68258,5.10904,0,0
5.57750,-2.81663,12.52300,2.48428,0,0
-1.47211,1.54914,10.97171,4.37740,1,0
1.20562,0.01990,11.47484,7.00889,0,0
-0.71437,-0.47317,11.80596,5.21447,0,0
2.76602,1.64572,12.97644,7.10275,1,1
-2.44172,-1.00083,4.31601,5.07344,0,0
-1.26487,4.43451,13.00758,4.18411,0,1
-0.06967,4.40278,8.75063,5.11298,1,1
-0.36195,1.53082,11.67145,9.67723,0,0
1.92514,-0.25824,13.59374,5.60620,1,1
-1.59353,2.14366,10.77404,7.48982,0,0
2.01277,-3.41589,12.27036,0.67734,0,0
-0.57860,-3.09882,10.94781,8.40814,0,1
4.96211,0.43118,9.21190,5.02244,0,1
3.41288,4.96590,16.25332,9.72563,1,1
3.92059,0.99615,7.83589,8.86802,1,0
-1.69391,3.03483,13.69506,2.52320,1,0
-0.75264,0.92494,12.01758,4.85241,0,0
-5.24189,2.36525,9.33041,4.33310,0,0
3.80012,-4.77247,10.71514,4.38514,1,0
4.27916,-6.74649,9.51852,4.68372,0,0
-4.82168,3.67824,10.92227,4.79490,0,0
0.61124,2.48187,8.53889,9.08338,1,1
-0.50282,2.29963,11.56961,5.30511,0,1
0.91123,0.78043,11.22071,5.02772,1,0
-4.11888,0.02359,11.68989,2.33329,0,0
3.09447,-0.65432,9.97581,5.39804,1,1
2.72022,2.46212,11.03923,9.01077,0,0
-0.77931,-2.19141,8.99020,4.71645,1,0
0.51311,-0.80867,9.31475,2.89619,0,0
2.41282,-0.96880,11.30129,7.48242,0,0
-3.07848,5.63390,8.72911,5.72702,1,0
2.31032,5.29536,11.79823,3.21247,1,1
-2.05490,-0.32506,12.52099,2.00369,0,0
-3.59164,1.94931,10.97305,3.92537,1,0
4.09856,0.18010,10.99128,6.23367,0,1
0.31016,-2.05362,14.61390,3.72361,1,0
-1.78924,1.09142,7.42494,6.12535,0,0
-1.79352,-0.68668,9.13289,4.51483,0,0
-0.92942,5.82292,7.40633,6.42777,1,0
0.59308,7.97343,11.21980,5.08441,0,1
0.04460,0.44959,9.86032,0.97418,0,0
0.50730,-0.01771,4.12628,-2.61368,0,0
-0.98069,-2.83374,10.32910,5.31247,1,0
3.98830,-3.20123,8.85789,0.45333,1,0
8.33403,4.07473,8.59192,7.59308,0,1
1.82035,0.04268,6.55593,5.39741,0,1
6.24729,-0.44510,12.82375,9.66275,1,0
3.44006,-2.45460,13.68040,4.73633,1,1
2.34249,0.33630,10.23609,1.02253,1,0
-0.22385,2.28819,10.92222,2.02426,0,0
1.82279,2.74637,14.11534,5.86207,0,0
2.28620,0.32078,8.79949,4.91235,1,1
5.95818,2.79652,10.95273,5.39483,1,0
4.09845,-0.15535,8.84087,1.97954,0,0
-0.74436,2.28096,14.25930,5.85524,1,0
1.63555,-1.70983,8.26740,5.43329,0,1
3.13989,0.15910,12.86425,8.60164,1,0
-1.32931,0.75234,11.04995,3.00088,0,0
0.72430,1.07337,5.44753,2.89778,0,0
2.84222,2.94120,11.97288,4.75645,1,1
0.65908,1.82235,9.60250,5.56148,0,1
-0.91146,2.68077,8.13294,3.71581,1,0
0.48872,2.60661,9.69691,3.82617,0,0
2.06130,2.00919,8.21659,2.03934,0,0
1.03468,-1.54343,7.23366,3.59212,0,1
0.73954,-1.50346,13.86539,5.76336,1,0
1.61720,1.43102,7.16088,2.43798,0,1
-0.84481,0.63093,7.31015,3.12460,0,0
1.81451,3.51959,12.61526,4.62109,0,0
0.70834,-0.80720,11.06805,7.59318,1,0
-0.30657,-1.32618,10.82575,2.51025,0,0
3.58691,-3.85427,15.74377,4.14415,0,0
-3.00810,4.81803,10.23618,6.50961,1,0
-2.31848,-0.12261,9.77294,4.79489,1,1
-2.52104,-3.06170,8.19239,5.82147,0,1
-0.65035,1.55718,12.14399,3.77154,0,0
-0.00336,-4.36580,8.54397,1.83568,0,0
-1.33411,4.94254,10.66394,-0.38941,1,0
-0.16731,1.43122,5.98957,-4.50541,1,0
-1.11489,2.53597,12.45061,5.04508,1,0
0.07535,1.26401,11.97769,4.89787,0,0
-0.44273,1.62708,12.74389,6.75070,1,0
0.92539,-3.77284,12.62860,5.65258,0,1
1.08243,0.41357,8.83881,3.60329,1,0
4.17523,6.35580,10.05608,5.58593,1,1
0.75455,1.36088,5.85688,6.19483,0,0
0.42991,2.71449,5.67860,3.87258,0,0
0.11225,-3.62870,8.65182,5.88947,0,0
1.94223,0.52913,15.85790,5.55840,0,0
3.07882,8.34556,9.73668,1.84681,0,1
-1.80706,-0.87911,5.41966,2.78564,0,0
1.87000,-4.37600,9.48485,4.07764,0,0
0.51023,0.88212,4.77332,-0.34537,0,0
3.34701,4.72242,7.54409,0.76644,0,1
0.34102,-4.00317,6.94860,2.96267,0,0
6.04188,-5.90837,9.91834,5.21687,1,0
-6.64116,-4.37461,7.23229,2.80639,0,1
0.10740,2.62052,8.12813,9.08007,1,0
1.92973,-1.52051,9.27435,2.57434,0,0
-0.01213,3.59191,10.34822,2.79797,0,0
-1.21850,0.41239,7.90998,8.52756,1,0
-1.34235,-2.60366,11.01370,7.16916,0,0
1.68768,-0.12230,5.78461,3.90886,1,1
