@relation pandasdata
@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute SA{1,0}
@attribute class{0,1}
@data
0.19250,-1.55460,6.43810,5.69860,1,0
-1.74101,3.33779,13.64260,4.67460,0,0
-0.59725,-3.27642,9.01092,3.10676,0,0
0.35996,5.42137,11.45336,10.22462,1,1
5.08880,-1.57221,14.30114,4.27665,0,0
1.93296,4.02327,12.26631,4.76533,1,1
2.18122,-2.79509,9.42812,6.63308,1,0
-3.48173,-2.18827,10.14068,8.40132,1,1
2.20813,-2.25300,9.57480,6.27518,0,0
0.42102,5.27990,9.20198,-1.66333,0,0
-0.00336,-4.36580,9.29970,2.27332,0,0
5.95104,3.79486,4.61873,5.87759,1,1
1.56648,-2.66381,8.18655,7.56622,1,1
0.72862,-1.81965,9.82915,3.97781,1,0
-0.87813,1.78255,11.22071,5.02772,1,0
-0.58297,2.41643,12.82904,8.58632,1,0
0.51099,5.41018,9.93291,-1.00097,1,0
1.34273,-2.80868,6.63638,6.15184,0,0
5.91502,1.21825,13.71864,2.28683,1,0
1.63789,-0.86899,4.04481,3.26324,1,0
0.88810,2.77339,9.33626,9.75486,0,0
0.11244,5.05595,13.43463,1.95370,0,1
0.36203,-1.55571,12.13035,4.16211,0,1
1.92458,1.92516,7.02487,6.75956,0,1
1.62979,-0.15762,12.28091,7.88478,1,1
4.04745,1.39248,12.77525,7.03906,0,1
-2.12961,0.14505,11.94176,5.17415,0,1
0.65731,0.60157,9.05863,6.61963,0,1
0.85936,5.01526,10.11536,2.98824,0,1
0.46100,0.30024,9.52977,8.86839,0,0
3.82677,4.96427,6.57184,11.12443,0,1
-0.11726,0.50427,6.14160,6.92192,0,1
5.29591,-0.13982,12.15276,3.75555,0,1
6.91349,1.28362,8.59783,8.09892,1,0
-0.35138,0.85492,11.36348,3.72183,1,0
2.77883,1.41636,6.51258,6.81357,0,1
4.44502,5.30658,5.89946,7.54531,1,1
1.95211,1.34981,6.01726,0.95589,0,1
-4.09761,5.40051,10.74190,3.40705,1,0
-2.64715,3.56507,7.55329,7.82868,1,1
-0.88607,2.17634,9.66744,4.48126,1,1
0.92461,-2.73690,10.95038,6.50433,1,0
-1.32808,1.48170,9.85062,1.50523,1,1
1.12505,-0.05875,6.30061,5.12116,0,1
5.19276,1.89412,10.92329,6.05350,0,1
2.40505,-2.38065,4.68317,8.01010,0,1
0.22207,0.26348,10.10859,5.62876,0,0
-2.71908,-1.28519,10.01768,3.74600,1,1
0.23225,-1.78529,10.21302,7.95206,1,0
-1.28296,3.00707,10.18236,5.57237,0,1
1.08700,-0.45003,11.11239,4.13955,1,1
-3.59932,1.06218,13.89525,3.46634,0,0
4.59243,3.79487,9.01318,3.00928,1,1
4.14918,6.65853,8.40366,3.63657,0,1
2.50228,0.12948,2.35363,2.46600,0,1
1.91326,-1.77768,8.72671,3.26737,0,0
0.99210,3.42880,9.31506,5.23437,1,0
-0.90575,2.16956,3.95353,-2.33299,0,1
-0.06477,-3.52965,11.31958,5.31692,0,0
4.56245,7.41497,7.96950,7.63731,0,1
-1.79352,-0.68668,8.01622,4.76578,0,0
2.16486,5.42772,9.77561,2.47486,0,1
0.87617,2.67098,10.99917,4.87513,1,0
0.30890,1.32480,7.54409,0.76644,1,1
3.37191,2.14405,11.10859,6.90302,1,1
-1.78924,1.09142,11.53011,6.09514,0,0
-2.66874,2.46135,9.98244,6.19110,1,0
0.48075,2.55527,11.26371,2.00516,0,1
3.24270,0.57454,9.59676,4.31599,1,0
1.81385,4.89336,7.26934,2.81086,1,1
2.58186,-1.81437,10.22068,5.55366,0,0
4.41788,-4.69845,6.23888,6.58210,1,0
-1.35185,-2.80441,6.88435,1.68723,0,0
-0.22227,1.08086,9.53979,7.87472,1,1
-0.44782,3.63779,7.94167,5.52724,0,1
1.08008,-1.08300,8.54288,-0.95271,1,0
1.25840,4.20153,10.98237,3.12401,0,0
-0.19509,-1.03311,9.72253,2.51672,1,0
1.64928,1.01930,13.07307,6.38129,1,0
2.47952,3.21131,12.52746,10.94510,1,1
3.29487,-0.20441,9.15523,5.87965,0,0
5.33807,5.26468,14.22294,2.59858,0,1
0.91025,2.57486,12.43570,8.22091,1,0
1.78890,-2.25138,8.82887,2.34902,0,0
-4.19979,-2.17525,12.45172,2.98477,0,1
0.87205,2.84843,9.68833,7.55532,0,1
-1.37234,2.86223,12.18150,2.31163,0,0
6.32603,-0.99030,15.78177,7.61040,1,0
2.00183,0.37355,12.16834,5.19300,0,0
-0.89997,5.60129,6.57917,2.23717,0,1
-0.29450,1.62619,12.83752,10.78053,0,0
-1.36707,1.39356,6.34275,-0.88200,0,1
-0.62338,1.71096,8.65003,3.88232,1,0
4.64514,1.07073,8.32644,6.45755,0,1
4.71754,5.83888,11.59734,5.59872,0,1
3.82895,2.14328,11.81624,8.51820,1,0
-3.13741,-0.80343,4.85706,0.06469,0,0
-1.48261,1.81741,8.68036,2.72997,0,1
-0.76144,4.73276,11.47919,5.96535,1,1
1.37308,3.68512,9.69418,3.54068,0,1
0.74400,7.05608,9.65492,0.75978,1,1
2.97331,0.16987,9.57994,9.85018,0,0
4.96068,-2.38885,9.48261,6.21093,1,0
3.38434,-1.50765,8.16970,1.25827,1,0
1.47432,4.83461,10.67182,5.18813,1,1
4.05608,3.12738,7.86747,10.65378,1,1
3.08267,-0.71652,9.23109,8.62940,1,0
-4.02739,-1.68041,7.75451,-1.32450,1,1
-1.89289,0.02755,5.91690,7.01323,0,0
-3.65675,-3.55061,10.22194,11.33269,0,1
1.89182,4.87176,11.85692,2.06457,0,1
2.38893,7.04860,4.56753,3.85984,1,1
3.44359,6.57732,9.03768,3.38233,0,1
-0.36298,-6.11797,11.09578,3.76187,0,0
-0.20053,7.95975,7.45808,7.92855,1,1
0.39092,5.28121,10.27535,5.49912,1,1
6.27667,3.95419,8.95224,3.54009,1,1
2.75589,5.24910,10.01008,9.81509,1,1
-1.38285,-2.26237,9.49216,7.76765,0,0
1.52122,-1.11159,14.61390,3.72361,1,0
-3.53903,3.13164,11.43504,2.74842,1,0
4.66168,2.85792,7.38929,7.45205,1,1
-1.26574,1.81993,13.54525,9.35184,0,0
-1.29399,1.75698,10.17101,5.96003,1,0
3.32964,-2.30661,14.50933,6.71626,1,1
1.31012,3.10336,11.34187,2.33505,0,0
-4.60571,0.32953,11.51660,8.91697,1,1
3.86227,2.23977,6.34185,6.02137,1,1
4.65554,-0.48197,11.49877,9.46545,0,1
4.11674,-0.90450,7.17085,3.74807,1,0
1.53331,2.88990,13.43356,5.12364,1,0
-1.26715,2.08792,11.56380,1.91981,1,0
4.49346,-4.96738,7.03558,7.34847,1,0
1.32714,-2.98342,8.76775,-0.29154,0,0
5.60535,2.41385,11.17727,3.47459,0,1
-5.09935,3.67880,8.41369,4.44312,0,1
-1.80059,3.33850,14.92559,4.39409,1,0
7.36831,2.12533,9.00513,4.23232,0,1
0.56467,2.52630,16.94613,5.04915,0,1
-0.28870,0.95622,8.49936,8.20923,0,0
1.32869,1.54655,15.06261,3.70630,0,0
0.75455,1.36088,7.53374,0.98875,0,0
1.24608,1.66887,6.67369,2.60330,0,0
-2.74845,5.24388,5.36576,2.75634,0,0
-2.32477,1.43162,10.17956,6.46878,0,0
-0.65035,1.55718,11.92551,5.58059,0,0
-0.35991,2.01533,8.59493,4.26222,0,1
1.53505,-1.35482,9.70470,3.41300,0,1
0.52882,3.20482,8.41293,1.48755,0,1
3.20488,5.66522,2.39091,-1.19290,0,1
0.43871,0.94059,12.21099,6.86438,1,0
2.80110,2.23045,10.67466,5.75238,1,1
-1.01020,0.22084,9.41062,11.73722,0,0
3.42726,-0.46399,10.39205,5.73453,1,1
2.68866,0.34529,13.60968,7.91720,1,1
0.92184,0.88628,11.07512,3.12082,0,0
0.33536,4.56025,10.65366,9.25821,1,0
0.75609,-2.68809,6.43580,1.23354,0,0
2.98404,0.38456,15.07227,8.52007,1,0
0.11498,0.16386,10.19589,3.86650,0,1
-0.81853,3.25339,9.36527,3.80117,1,0
7.52225,3.26182,9.89803,10.05058,0,1
0.63389,-1.36588,11.47946,7.46561,0,0
-2.51865,4.19993,8.69061,1.85347,0,1
1.82805,1.07529,12.63873,5.62476,0,1
2.94729,0.43898,5.76972,-1.40927,0,0
1.56448,-0.22558,10.56521,11.04957,0,0
-0.65770,-0.55631,12.91080,4.00203,0,1
2.40710,1.26677,10.76771,7.38549,1,0
-3.00377,3.40043,8.07967,4.29003,1,0
3.86506,-0.66388,8.14981,6.91037,1,0
4.23501,0.81525,10.83819,4.85717,0,1
-1.06753,0.83127,7.97102,7.22308,0,0
-2.08935,1.96806,9.99469,9.12864,0,1
5.36554,-2.13544,7.57559,6.38093,0,1
5.05927,-1.55152,9.66497,1.35479,1,0
-0.42179,5.69490,5.98957,-4.50541,1,0
-0.14094,-0.23870,6.29742,6.72379,0,0
2.89518,-2.95573,9.54861,5.46156,1,0
-2.22475,1.15235,7.40624,2.09198,0,1
-1.22350,0.27821,11.92559,3.57083,0,0
-1.15788,-0.88078,11.27537,5.13025,0,1
-2.69693,4.72852,6.76972,0.98642,0,1
3.82421,-1.64753,7.83081,4.06232,1,1
-0.56508,0.96553,7.05999,6.04768,1,0
0.63232,2.02929,10.69327,7.64406,0,0
0.81813,-7.08334,12.25901,5.18594,1,1
-3.62220,4.61276,6.85804,5.87285,1,0
0.20054,-2.70097,8.11782,2.56685,1,0
0.39794,2.95564,8.10164,10.18662,1,0
2.80251,4.05809,10.14587,7.49650,1,1
-7.51275,6.99026,6.61963,1.53229,1,0
2.54504,-1.21726,7.70210,7.16363,0,0
0.37947,-2.82497,11.57498,5.46438,1,0
-3.77974,2.46613,12.36966,5.33090,1,0
4.53949,1.27189,11.54228,5.38751,0,1
-0.15112,-1.18946,13.48027,5.00112,0,0
-1.06618,-4.70636,11.31020,6.32383,0,0
-1.53844,4.73532,9.98286,4.65190,0,0
1.81970,2.38978,10.79351,2.13160,1,0
2.97718,5.68212,10.94599,6.76264,0,1
0.21855,4.34917,11.26676,8.04266,1,1
-3.59174,4.83463,7.68304,7.31985,1,0
1.38453,-1.15581,8.11679,10.84183,1,0
-1.80449,0.68673,9.90596,2.42648,1,0
0.10703,-1.66112,12.82375,9.66275,1,0
4.50525,-1.02448,9.27268,1.69457,1,1
-1.47263,3.74486,11.42546,7.96291,1,0
-0.36195,1.53082,7.33556,4.68787,0,0
-2.14433,-0.72381,10.02279,3.62931,0,0
-0.46782,-1.89635,8.46453,6.91642,1,0
-2.97830,4.78753,8.47592,10.18111,0,1
3.79312,1.77069,13.90115,4.68218,0,1
3.02542,-2.06749,8.13956,6.01359,1,0
-1.10681,-0.56495,7.07014,3.94549,0,1
3.12259,3.36498,11.86020,6.90998,0,1
3.39691,4.39870,9.61123,4.15604,0,1
7.03981,8.92355,12.73279,6.96805,0,1
0.51311,-0.80867,10.00444,4.41871,0,0
2.27837,1.88717,10.98089,2.39172,0,1
2.29501,2.83897,10.84870,7.80178,0,0
-0.81631,5.36894,10.23100,3.55571,1,1
0.49637,3.32641,11.68600,2.96554,0,0
0.65850,0.31893,12.68747,4.39561,1,0
1.97260,-0.15413,7.69249,-0.94777,1,1
2.96386,4.39583,10.28628,6.94531,1,1
-4.69196,0.54601,10.51433,1.96583,0,0
3.46808,0.27178,9.33856,6.87013,0,1
-1.39388,3.34584,9.83035,6.98385,0,1
4.47958,0.28386,7.41956,3.65929,0,1
4.04630,-1.91611,15.74149,3.77080,1,0
3.32913,-1.66696,8.17315,7.49449,0,0
1.76713,-3.42769,10.01943,6.99447,1,1
-1.28879,1.84539,8.36507,8.87615,0,0
4.96404,0.97123,12.28511,4.04262,1,0
0.69639,3.10315,12.94571,5.19064,0,1
3.13750,1.05229,13.61397,6.67696,0,1
1.32541,1.48830,8.72911,5.72702,1,0
6.05685,1.60306,13.65495,3.36089,0,1
-0.68315,3.05714,7.47067,6.90799,0,0
-3.35776,3.05158,11.56640,5.65955,1,1
4.29027,8.01238,6.86461,2.04867,0,1
-2.10451,-0.56983,8.40894,4.73113,1,1
-2.06994,2.99871,12.80539,4.80821,1,0
3.99819,7.70887,11.06448,3.92707,0,1
5.41092,5.47393,8.03970,8.21165,0,1
1.94223,0.52913,10.79418,-0.15965,0,0
3.35826,0.98924,6.60480,5.96961,0,1
-0.55763,-1.98692,6.21585,4.23404,0,0
3.44482,2.07641,5.20576,7.23504,0,1
4.36913,-1.97386,13.21516,6.80699,0,0
-1.72991,0.86582,4.18902,3.29500,0,0
-2.23443,-1.22494,11.63296,2.76644,0,1
0.04943,-0.91467,10.07592,4.45644,1,0
0.35339,2.76743,10.89112,0.58047,1,0
1.20398,-1.34807,12.05149,10.45284,1,0
0.25803,0.38806,8.93313,5.86220,1,0
0.19082,-1.87794,5.56906,4.14910,1,1
-3.13973,-0.25984,8.65794,9.60775,1,1
2.48158,-0.11825,11.58199,5.19110,0,0
1.76171,1.69507,10.15817,8.38348,1,1
2.01337,2.49900,9.36067,5.84875,0,1
3.75718,2.26115,11.17649,7.37999,0,1
-0.35847,4.14072,7.53148,3.03040,1,1
1.96655,4.35287,11.50936,4.98181,1,0
-3.57465,1.13076,10.97840,2.26825,1,0
-4.93739,2.51486,5.29315,3.82988,0,0
0.73765,1.94916,7.33335,6.09530,0,0
1.82985,3.60571,9.93315,3.15549,1,1
9.89800,5.43079,9.59871,7.40689,1,1
-1.41747,2.03956,9.34946,-1.13059,0,1
0.21366,-1.60412,8.41248,7.71277,1,0
1.69852,3.46850,6.82140,5.17988,0,0
0.03238,1.59587,11.18213,5.39575,0,0
1.93532,-3.48170,9.86574,4.36636,1,0
5.69286,1.88776,12.47767,5.64087,0,1
-4.58982,-1.82118,13.68258,5.10904,0,0
2.23048,-2.55693,12.52300,2.48428,0,0
0.76149,3.00676,10.00339,-1.39030,1,0
1.18865,-0.82391,16.31478,1.42242,1,0
-2.27879,2.14171,11.80596,5.21447,0,0
2.76602,1.64572,16.54505,9.66940,1,1
4.39900,1.80966,8.14024,5.43646,1,0
5.09098,2.36373,8.73924,4.90251,1,1
-0.06967,4.40278,3.65064,4.15450,1,1
3.89984,-0.47359,11.67145,9.67723,0,0
1.92514,-0.25824,7.09546,9.35369,1,1
1.41281,3.83587,13.24003,5.77035,1,0
3.81523,1.22962,12.27036,0.67734,0,0
6.86116,3.93912,9.46499,3.85968,0,1
0.27551,1.51917,15.99201,8.41776,1,1
3.41288,4.96590,5.75710,8.77276,1,1
3.68580,-0.60737,9.57308,2.53959,1,0
-0.47136,1.52269,11.56079,7.73375,0,1
1.34931,-0.00609,8.12245,2.79099,1,0
0.56899,2.77373,9.33041,4.33310,0,0
1.46665,0.78551,10.95272,9.43512,0,1
1.24512,1.56042,10.37155,7.22333,1,0
3.70006,3.83319,10.92227,4.79490,0,0
0.61124,2.48187,12.08385,3.16540,1,1
1.99568,-0.84440,10.50897,5.80856,1,1
3.91400,-1.56342,8.29858,3.81018,1,0
1.34811,-0.41263,9.80851,4.15400,1,0
3.09447,-0.65432,7.61347,5.41593,1,1
7.16655,-4.08259,9.99552,4.74803,1,0
2.36369,2.35892,15.66033,5.47520,1,0
-0.58238,0.15315,9.31475,2.89619,0,0
-6.05055,5.62988,11.30129,7.48242,0,0
0.02425,-0.69746,9.01596,7.79776,1,0
2.31032,5.29536,9.24341,3.78867,1,1
2.70415,2.36937,12.52099,2.00369,0,0
-1.77042,4.64496,3.16920,3.34159,1,0
4.87827,5.29363,8.17440,7.10351,1,1
3.19760,2.60701,14.03254,5.50474,1,0
-2.06970,1.54993,7.42494,6.12535,0,0
2.61376,-0.21282,9.13289,4.51483,0,0
5.42403,5.44780,14.23475,7.96984,0,1
2.97622,1.22962,13.17557,2.93608,1,1
0.37363,-0.95089,9.86032,0.97418,0,0
4.12574,2.67117,7.97680,7.74583,1,0
-1.91200,0.50557,10.21763,8.62179,1,0
1.92909,4.08966,14.96107,5.21096,0,1
6.07414,0.76244,12.64629,4.99388,1,1
4.41656,-0.35654,10.37430,4.89755,1,1
2.74609,1.08505,7.58787,7.71016,1,0
3.44006,-2.45460,9.93665,4.36293,1,1
1.80666,-0.68318,10.04807,4.03753,0,1
2.32841,-0.64609,10.92222,2.02426,0,0
-0.95640,4.23276,14.60585,6.66263,1,0
2.28620,0.32078,13.05631,6.75946,1,1
3.17197,0.73166,9.45683,6.23497,1,0
5.05167,-2.53026,14.10743,10.50256,1,0
7.66822,-2.07575,11.82448,10.32796,1,0
0.15114,0.97006,7.90263,2.49354,0,1
-1.62768,1.31420,7.44479,8.61292,1,0
-1.39456,2.77745,11.04995,3.00088,0,0
1.23118,3.44769,5.44753,2.89778,0,0
2.84222,2.94120,6.36587,3.31734,1,1
-0.87700,2.34888,6.34609,4.96680,0,1
1.21648,2.46672,11.80828,7.47181,1,0
1.35464,3.66255,10.84814,3.84910,1,0
-3.58710,-1.05137,8.21659,2.03934,0,0
-1.10831,0.31093,10.04865,6.12737,1,1
3.77219,2.75248,8.51396,3.01584,1,0
-1.62387,2.21760,11.69754,3.50575,0,1
1.36067,0.05973,7.31015,3.12460,0,0
0.45089,2.03691,12.61526,4.62109,0,0
1.26802,0.08281,9.51170,0.60015,0,1
-1.27281,-1.87415,10.82575,2.51025,0,0
0.39595,-0.23851,15.74377,4.14415,0,0
4.57131,-1.63943,5.36770,3.73989,1,0
-2.31848,-0.12261,12.43213,6.83610,1,1
6.76206,5.05104,9.81974,7.39477,1,1
1.92973,-1.52051,12.14399,3.77154,0,0
2.84135,0.08581,8.54397,1.83568,0,0
3.51590,4.31373,8.87890,4.33005,0,1
-1.97871,5.31867,10.61568,4.99056,1,0
3.99392,1.28532,8.95006,3.94200,0,1
3.28545,1.02825,11.97769,4.89787,0,0
3.69440,-0.17776,8.05111,1.58924,1,0
6.47787,-0.21587,3.34238,7.75213,1,1
2.47644,3.43639,12.02271,5.12594,0,1
4.17523,6.35580,13.57940,7.71498,1,1
-2.07421,0.94257,5.85688,6.19483,0,0
-0.69874,1.34302,5.67860,3.87258,0,0
-0.23162,-1.53080,8.65182,5.88947,0,0
0.22200,0.91288,15.85790,5.55840,0,0
6.57906,0.03701,11.29493,6.69535,1,1
-0.09695,-0.24704,5.41966,2.78564,0,0
3.28404,-1.98634,10.47678,6.65910,1,0
1.51529,-0.18351,4.77332,-0.34537,0,0
3.88187,3.51896,7.90891,3.73651,1,1
0.42489,2.45041,6.94860,2.96267,0,0
1.01863,1.13333,15.49720,3.03658,1,0
5.57672,5.71160,10.66980,10.81570,0,1
0.61578,0.66845,8.63142,5.37635,1,0
0.40865,2.10231,9.27435,2.57434,0,0
-1.18496,-0.57684,10.34822,2.79797,0,0
0.90366,-2.21299,10.18385,6.05367,1,0
2.22898,1.88921,11.01370,7.16916,0,0
1.68768,-0.12230,10.87218,7.32938,1,1
2.45254,0.07387,9.89133,3.40464,1,0
-2.06083,1.40464,7.32559,5.69919,0,1
1.09229,-0.38746,10.04408,5.18722,0,0
