@relation pandasdata
@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute SA{1,0}
@attribute class{0,1}
@data
3.92561,-0.14733,10.53795,7.51212,1,0
2.18831,1.51892,8.99553,4.09396,0,0
1.64424,-0.42963,8.68352,11.61199,1,0
-3.05193,-1.80551,12.98293,5.78745,0,0
1.84291,2.59757,15.43002,4.89072,1,0
-1.59382,4.12258,12.01025,5.54353,1,0
1.63919,-0.63577,6.04101,4.34537,1,1
-1.16062,2.73560,7.47844,1.35572,1,1
3.83185,0.70917,11.29525,7.00338,1,0
-1.17054,-2.27014,8.15490,5.68530,1,1
2.19442,1.19848,4.90256,1.15340,1,0
4.14690,1.86760,12.75116,4.38230,1,1
0.99093,0.96158,8.92397,10.52551,1,0
-2.57502,3.61238,11.13998,3.15754,1,0
2.32452,0.87171,12.88875,5.94006,1,1
3.44291,4.27665,9.26523,5.20201,0,1
1.03156,-1.53202,9.87444,10.36775,0,1
1.94917,1.84647,13.32875,3.64227,0,0
-2.35545,-2.73970,9.72532,3.49463,0,0
0.79608,3.61165,8.53331,3.30665,0,1
1.94123,-1.17841,11.91005,5.87905,0,0
4.25066,4.90852,11.29226,6.97206,0,1
0.13198,2.75795,10.88856,7.40399,1,0
1.76788,-0.67320,11.41491,8.92300,1,0
0.50892,2.24310,15.91743,11.36901,0,0
3.95171,5.11331,14.14119,10.18701,0,1
3.00087,-0.11826,6.48991,8.61436,0,1
4.59849,5.54075,12.59555,2.09261,1,1
-0.43434,3.14136,10.13681,-1.77664,1,0
-2.45055,0.06887,12.47408,4.71619,1,1
-4.74771,5.40739,6.52473,5.47863,1,0
0.24105,1.49568,9.64544,4.96378,1,1
0.06759,7.22446,5.50312,0.32168,0,1
0.84133,-2.11824,6.04995,5.50491,1,0
1.51842,-4.37371,4.80153,0.84737,1,1
2.52568,-0.60390,10.25556,6.17758,0,1
7.02161,2.97082,8.13029,4.28332,1,1
4.20905,1.55124,5.42543,3.62510,1,0
3.41348,4.05956,12.53672,4.77232,1,0
-2.71521,0.23820,13.52309,5.81437,1,1
3.93965,1.10021,12.41347,3.72534,1,1
2.66193,-2.22097,12.01615,4.09355,1,0
1.52437,2.01575,9.74955,9.25692,0,1
0.31437,0.02368,8.40371,4.46642,0,1
0.49690,-0.76614,8.59569,3.47151,0,0
-1.43748,3.25200,7.74892,4.14855,0,0
6.37295,4.11120,13.97544,4.28811,0,1
2.65703,3.90196,7.03952,2.76240,0,1
0.80995,2.44229,14.17303,1.30055,0,1
2.31607,2.20458,10.85644,5.53866,0,1
-3.91740,4.01316,9.27341,5.18409,0,1
6.43816,6.73939,10.61538,5.11916,0,1
1.86295,6.14425,7.91581,3.56278,0,1
2.81630,6.03363,13.82220,4.12994,0,1
1.50690,3.21620,6.20570,2.08401,0,0
5.37110,6.44109,17.17226,7.72360,0,1
2.04222,0.29909,11.41947,4.49821,1,0
1.88866,3.87740,9.08688,3.61312,1,0
3.40135,-2.40456,11.14671,3.15651,0,0
5.15417,1.83874,10.04344,8.55236,0,1
0.13515,2.54668,8.50762,5.18800,1,0
2.61375,-1.87671,11.79882,5.68706,1,1
-0.90238,1.91159,5.93979,6.76717,1,0
4.40317,-0.89089,7.51819,0.53785,1,0
-0.76056,4.96096,12.92132,5.88079,1,1
-2.52754,0.41532,8.40125,1.40293,0,0
5.14883,2.14495,9.99567,10.63720,0,1
-2.65013,3.04522,8.49882,1.26289,1,1
3.55694,0.26472,10.48599,3.55821,0,1
1.59709,-2.63879,10.29868,5.64256,0,0
-0.69815,0.45547,9.23515,7.27840,0,0
-2.75758,-3.18672,7.78815,3.53447,0,0
3.60956,-1.00861,8.25967,8.35029,1,1
1.84010,5.62854,9.29294,7.98342,0,1
3.88287,1.70176,8.51201,0.69652,0,0
3.85600,7.19947,12.38561,1.97398,0,1
0.31961,6.08071,9.62349,3.83223,1,1
0.70541,0.78372,7.54019,5.65773,0,0
3.34700,1.76225,11.11026,6.61097,0,1
2.56772,-0.95756,10.31339,8.06079,1,1
-1.58057,2.78780,9.11691,2.31146,1,0
-4.94992,-0.50589,8.43169,0.86878,0,1
0.95935,2.91240,8.44172,0.48708,0,1
1.22165,1.27401,6.97523,2.18475,0,0
-1.11888,2.03680,13.68794,5.14649,0,0
0.07724,2.66368,11.40910,5.12708,1,1
3.44003,2.11761,3.46728,7.84341,1,1
-1.99989,-0.30144,9.07346,2.83009,1,1
-1.69596,2.91447,14.41774,5.46011,0,0
4.25776,11.52639,10.06299,6.70751,0,1
0.60299,2.86845,12.22665,8.70913,0,0
-0.48715,0.62637,11.91660,4.23405,0,0
1.43372,-1.49738,10.54770,-0.35696,0,0
0.59395,-2.20038,4.14173,4.21986,0,0
1.65943,1.05681,6.81331,5.37179,1,0
1.77985,0.08391,11.01503,2.11285,0,0
-2.76357,0.10878,9.76604,2.41386,0,0
3.91603,2.12378,13.24118,3.65841,0,0
3.05165,1.15618,12.23601,1.16339,1,1
4.30721,6.39465,6.37536,4.01607,0,1
-0.06884,-1.12265,13.01711,8.79863,1,0
-0.27663,2.94839,13.22541,4.47672,1,0
9.01993,3.22822,15.28156,8.41358,0,1
1.84552,-0.46982,12.29069,7.86819,0,1
3.60841,4.39489,12.74501,5.64336,1,1
2.30878,-2.11835,5.08456,3.71710,0,0
0.63318,-2.49194,8.32037,2.73900,0,0
2.86699,-1.43995,6.86858,7.40704,1,0
-0.16540,1.57887,12.87220,10.49888,1,0
-1.43289,2.70368,12.96154,0.41127,1,0
7.83801,-1.30803,15.89120,8.41104,0,1
2.42023,2.87607,11.34265,3.38804,1,1
-0.16743,1.24962,8.34757,7.50648,1,0
0.61217,-2.41947,12.23922,5.10966,0,0
2.51524,-0.65187,11.68710,1.81981,1,0
0.83908,4.72264,12.95768,3.87252,0,1
0.60534,3.26865,5.53782,4.31096,0,0
0.61712,2.06341,8.79680,6.81922,0,0
-6.52500,1.02223,8.41186,5.78214,0,1
2.31537,2.07132,9.27320,0.74619,1,1
-2.22748,-0.56506,8.40464,6.88344,0,1
-1.19076,2.40927,9.46814,5.52268,0,0
2.39140,-2.76391,11.81330,4.33505,0,1
2.45631,0.70274,11.37209,3.84887,1,0
3.49372,3.23534,12.09426,2.50629,1,1
0.44856,0.53481,13.04420,4.46141,1,0
-3.46911,7.25783,9.05798,0.88930,1,0
6.21103,1.15675,7.97558,7.46441,1,1
0.11045,3.75314,12.67357,6.75577,0,1
2.35203,-1.10530,12.98650,1.90133,1,0
-5.28522,2.60300,11.03860,5.31099,0,0
2.84776,-0.15195,2.61163,3.90697,1,0
-1.24590,2.60858,10.81587,5.25030,0,0
1.35423,2.11824,6.11816,3.77277,1,0
0.07606,-0.09473,8.65792,11.27476,0,0
-0.78227,0.71994,13.16798,6.81299,0,0
2.41998,4.65398,10.42197,4.10319,1,0
2.66035,-3.04184,13.20049,6.56609,0,0
3.80104,0.63077,8.96813,5.11421,1,1
8.02764,4.54467,10.95382,6.53824,0,1
5.30691,0.37560,12.45760,3.24477,0,0
2.62614,-0.73891,11.77604,9.80106,0,0
0.25477,-2.53112,9.23472,4.31896,0,1
1.18029,1.48577,5.65453,3.76565,0,1
1.10726,3.06422,5.43205,5.49767,1,0
-1.03411,1.23606,9.61400,3.47883,0,0
4.09234,-1.23568,11.52013,7.24446,0,0
3.12248,0.54085,5.76330,6.39540,1,1
3.39544,3.07964,16.31779,1.27191,0,1
3.65802,2.56456,6.30060,5.69198,1,1
-0.27831,-0.70493,5.70953,4.97894,1,1
6.92849,-1.29701,9.41001,1.47851,0,0
1.90799,1.35115,2.27112,0.88819,1,0
2.71025,-2.14800,13.36082,5.81435,1,0
-0.64830,2.02629,9.59684,3.35252,1,1
-0.34493,1.68415,16.98503,6.76324,1,0
-2.83188,0.06295,10.59742,7.20833,0,0
3.59809,-4.25470,12.43696,5.30318,1,0
-0.39079,1.43318,12.42928,4.52992,1,0
-3.47411,5.23937,7.74188,4.74604,1,0
2.67660,3.28461,8.52277,11.37709,1,1
1.21178,2.19721,11.55747,3.26325,1,0
5.86346,7.39337,9.06861,5.06223,0,1
0.64191,4.01072,10.21176,5.27757,1,0
3.16825,5.48802,15.29190,8.88824,0,1
0.63496,2.34617,11.95794,0.91373,1,0
-1.79012,3.88087,12.03308,2.84941,0,0
4.91044,6.85960,12.97639,6.47727,0,1
2.26985,-0.45629,7.06922,2.95542,0,0
3.67237,2.24243,12.00517,3.91952,0,1
5.35099,-1.16232,6.03734,10.33970,1,0
3.69144,2.00781,7.33447,5.50182,1,0
0.13058,2.00022,9.99113,2.89584,1,0
2.77810,2.47112,9.92787,6.01624,0,0
1.91587,-1.97107,9.93768,5.57701,0,0
-6.47788,7.55453,12.11642,7.99148,1,0
0.85107,6.89448,7.13724,0.57907,0,1
0.81466,1.21458,7.25702,8.21678,0,1
-0.28549,0.58902,13.74381,8.62528,0,0
1.31312,3.85266,16.02632,4.40894,0,1
-0.19404,1.57869,10.70376,7.79539,0,0
2.22016,1.13959,5.83474,2.60613,0,0
-1.87525,3.81268,12.34931,7.19087,0,0
-0.45299,5.37716,9.76130,2.49421,0,1
0.06774,-0.17575,11.68858,2.07826,0,1
1.24806,-0.87372,8.53483,6.34907,0,1
3.23652,2.51751,5.11668,1.21526,1,1
2.06438,-0.36528,10.74454,8.65142,1,0
-5.10260,2.81453,8.53285,5.33263,1,0
0.96651,-0.67380,9.56865,9.42529,0,1
0.92894,-3.50766,13.19108,6.88662,1,0
-0.29929,-1.07491,7.30732,9.77295,0,0
-1.36737,0.94108,12.20968,3.52388,0,0
4.80919,0.29065,9.23908,3.55154,1,1
0.22540,5.51014,8.87921,5.82740,0,0
6.47499,0.45208,8.54232,7.88805,0,1
1.61421,1.78549,9.73320,6.11995,1,0
-1.11223,-0.28729,13.73742,4.93490,0,0
-1.70124,3.76218,12.85291,4.76939,0,1
1.41079,0.04162,10.63385,3.34642,1,1
2.82771,3.53253,8.26321,3.74873,0,1
-1.68434,-2.02976,9.04299,6.76179,0,0
-0.66715,2.69350,9.71884,5.54678,1,1
-1.86224,2.91967,4.75703,-0.24201,1,0
3.81378,4.62776,7.89906,5.62960,1,1
3.04725,-3.24602,10.58797,5.33309,0,0
-0.17028,1.28941,15.93365,2.96540,0,1
5.86617,1.97387,7.35920,5.97548,0,0
4.74376,4.22270,6.18761,4.61859,1,1
5.95859,-2.94221,11.88802,4.67848,1,0
1.64158,1.79967,4.05859,7.00632,0,0
6.29893,0.27918,10.09417,5.81880,0,1
-0.09684,1.81159,10.36247,4.43621,0,0
-1.43332,1.01189,11.47014,4.96464,0,1
5.29574,-0.68381,6.94190,6.20018,0,1
4.36014,9.64566,10.06862,7.42277,0,1
0.60595,-0.70291,11.70996,5.24962,0,0
4.36780,-1.84379,6.57985,10.09108,0,1
-1.20938,3.60115,11.14630,9.13542,0,0
4.69173,8.06617,11.91659,6.62910,0,1
-1.56640,-2.81344,9.76712,8.41095,0,0
8.87667,7.08223,9.19260,3.54392,0,1
-0.15749,3.09117,6.94652,7.33741,0,0
4.13103,0.79688,8.45919,4.89730,0,0
-2.35628,1.98279,14.51655,3.42702,0,0
0.64252,2.40997,8.22415,5.11025,0,0
4.59781,2.98858,14.92564,5.52970,1,1
6.79317,3.96995,13.75904,3.22982,0,0
1.08637,0.49294,12.71918,9.85265,0,0
3.24086,1.51694,10.76386,8.44791,0,0
3.41696,2.11527,15.51242,8.81608,0,1
-0.45647,0.48221,13.22283,5.54691,0,0
-1.83346,-1.44053,11.34098,-0.12937,1,1
-1.43168,3.03994,14.27461,7.71300,0,0
-1.09373,3.65210,10.46725,6.27270,1,0
2.86328,-1.10349,6.87555,2.20170,0,0
0.45756,5.58774,11.21671,6.33949,1,1
3.25168,3.51250,14.51448,9.13660,1,0
0.99371,-0.55856,8.84588,3.82462,1,0
2.86877,-2.47786,4.74264,3.76017,0,0
-0.71061,0.68757,8.75509,1.53386,1,0
4.31728,2.46152,9.47902,7.69359,0,1
4.88318,2.25837,11.49719,9.38330,0,1
-0.15026,1.57522,9.29599,5.53455,1,0
2.96395,2.80871,9.86472,8.94432,0,1
1.09804,1.41965,10.41081,6.06398,1,1
-1.88849,-1.00598,11.56234,3.53683,0,0
0.52003,3.96558,6.88471,5.34324,0,0
1.21800,2.83814,6.49379,-1.36711,0,1
-1.21479,0.54464,9.88017,1.13036,0,0
-1.07142,0.03513,15.79052,4.56511,0,0
-3.98403,0.63629,10.50129,3.34515,1,0
1.47838,3.49862,11.37882,6.46082,1,1
1.93850,3.83536,5.12003,3.84904,0,1
1.45944,4.65697,9.45537,-0.75202,0,1
2.93302,2.95520,13.74617,7.67895,1,1
3.43131,5.36225,9.26146,6.75655,0,1
0.26098,6.07873,5.36849,1.65345,1,1
0.94083,1.90430,8.90762,3.89268,1,0
-2.76665,-2.62258,11.99465,2.40776,1,1
-0.73554,-1.27604,12.35380,7.61338,0,0
2.86840,-0.76795,11.76148,4.91114,1,0
-4.17226,2.12713,12.23656,3.80768,0,1
0.87505,3.04490,12.57644,5.54318,1,0
-0.51095,-0.54428,8.63589,6.20321,1,0
0.52076,1.13466,10.98217,8.01155,1,0
-0.53238,1.17342,11.49265,4.37475,0,0
1.94687,-1.37123,7.39777,4.38585,0,0
4.57970,0.77305,15.40285,6.12531,0,1
5.70795,2.55938,12.03261,0.47647,0,1
5.40727,-0.60163,13.07015,4.91585,1,0
0.07521,1.56288,8.69436,7.76353,0,1
-0.97512,-0.76140,9.74331,4.29876,1,0
-1.17694,0.53365,9.49299,2.46654,1,0
1.32011,1.92015,10.85096,6.48358,0,0
-0.16355,-4.50578,11.06126,1.77497,1,1
-1.03479,2.97221,8.45566,8.94358,1,0
2.87322,2.83913,11.80176,3.97478,1,0
-1.53817,-0.41024,11.72917,0.62657,1,0
1.45286,3.17635,5.74570,0.61287,0,1
0.94768,1.83166,10.60833,5.08744,1,0
7.65643,2.88890,10.47785,-0.21977,0,1
3.22982,2.82833,7.97758,4.93220,0,1
-1.18334,0.91592,14.90634,5.84124,0,0
1.68631,0.31316,8.13185,7.84992,0,1
5.92492,8.02275,13.27571,6.87817,0,1
1.48172,-1.86260,4.66381,4.39176,0,0
3.56440,-3.22954,7.84112,2.99748,1,0
-0.18695,-0.53175,13.78682,6.02108,0,0
3.88045,5.97742,13.57635,8.11604,1,1
1.40081,-1.17757,12.27122,10.93310,0,0
-0.45890,3.47311,9.79033,3.16672,0,1
-4.80732,2.50435,7.98741,4.83381,1,0
2.40120,1.73222,9.69557,8.01527,1,0
0.54881,-0.56224,13.62881,5.01170,1,0
0.65405,-0.49828,12.19346,7.84828,0,1
0.34076,-2.78631,9.81161,6.66252,0,0
3.99007,-0.06980,9.66478,8.04076,0,0
1.46418,2.91124,11.59221,1.47590,0,0
-0.03637,-1.85830,8.29691,8.80803,1,0
0.75408,2.11463,7.11826,6.45918,1,1
0.33425,6.37898,11.43621,7.19293,1,1
2.34521,-3.77742,8.28435,1.06220,1,0
-2.25459,0.35963,9.27084,2.06288,0,0
2.54867,4.41434,7.38089,1.68756,0,1
-3.95144,4.00444,12.30003,7.41747,0,0
6.16520,-4.70769,11.62233,5.18721,0,0
0.19236,2.93393,10.90533,5.52991,1,0
-3.73078,-0.58964,12.12142,4.14111,1,1
-2.89633,-1.94015,11.24226,-0.33814,1,1
-0.96808,1.45893,7.57665,3.62023,1,0
1.11135,3.07731,5.75901,4.90586,0,1
0.49717,1.72417,10.29339,1.88613,1,0
3.58907,-0.53079,7.57792,5.89362,1,0
-0.65223,2.91970,11.62385,5.47377,1,0
-1.43386,3.46167,12.12835,7.59674,0,0
5.28556,2.08054,10.28347,7.45376,1,1
0.30611,0.37974,14.37866,6.43565,1,0
-1.88749,3.72710,14.00511,12.06956,1,0
-2.89515,3.54019,8.47213,5.63394,1,1
-0.88279,2.97094,6.60338,6.17187,0,1
-2.84268,3.55776,13.17823,1.96769,1,0
-1.32076,0.80164,11.22493,0.26551,0,0
3.97102,-0.91608,4.17665,8.28493,1,0
2.32907,-1.66478,8.15392,1.17892,1,0
-0.10821,4.25687,4.94994,4.22388,1,1
-0.67511,-1.35125,11.79715,-0.05788,0,1
-2.18841,4.32172,13.86997,0.44480,0,1
-0.44553,3.76767,5.99425,1.90021,1,0
0.51191,0.58563,13.36597,3.84614,0,0
2.44959,-0.06431,14.27926,4.59839,0,1
1.21084,1.26278,2.88672,3.84948,0,0
-0.76667,4.52188,10.17640,3.28963,1,1
1.71676,1.68835,5.64215,4.16907,0,1
2.52422,-1.43348,11.38658,6.92824,0,0
1.55382,-3.57761,14.48060,8.72191,0,1
-4.60450,1.99241,10.33140,6.80923,1,0
6.89115,3.44481,6.95279,6.12426,0,1
1.23805,2.73633,11.46675,10.28326,1,1
1.21041,-0.85153,9.04652,5.29358,0,1
-1.14068,7.41488,10.54999,4.43388,1,0
2.04740,4.23365,10.90871,7.84582,1,1
4.72025,1.26295,4.58910,6.26882,1,0
-1.89121,4.07413,8.66291,7.29120,0,1
-0.98823,3.22216,11.62466,8.92159,0,0
3.90361,-4.17465,17.43525,3.23415,1,0
-0.37384,-0.82955,7.51190,2.73286,0,1
4.07836,-0.97593,10.86710,8.52962,0,1
2.76739,1.35883,10.53511,2.99018,1,1
1.79125,2.54965,9.64053,7.95491,1,1
-0.33311,2.92018,13.85263,5.97618,1,0
0.90892,-1.28736,10.64399,10.45419,0,0
3.05237,-1.25643,10.34339,4.24050,1,1
3.06605,0.23440,11.49566,5.51930,0,0
6.01383,-2.86661,8.53406,5.20767,1,0
-3.86983,-1.18961,8.99652,4.53372,0,1
7.63816,8.02953,12.62188,2.82279,1,1
-0.66937,-0.55562,9.91757,9.40132,1,1
-0.90404,4.73447,10.33594,3.96778,1,0
-0.06809,0.51281,11.21671,6.71003,0,0
-1.79872,2.07104,9.98907,2.19845,0,0
5.86465,-1.15464,5.57564,0.44505,1,0
0.69949,-0.18827,14.37260,6.21787,0,1
3.75813,-1.86870,8.76674,-0.96582,1,1
2.03872,3.32584,10.69396,7.84443,1,1
0.94654,1.17785,10.77147,4.92416,1,0
4.85072,-4.17006,9.90771,6.43178,0,1
2.30243,-1.61416,14.97382,7.05739,0,0
0.74061,2.84554,12.24800,4.21760,1,1
1.85288,-1.19819,9.32393,6.31439,1,0
-5.29251,-1.57725,8.97054,8.88472,0,1
2.26139,0.55204,5.62319,5.77934,0,0
2.69486,-0.54115,9.88140,3.30901,1,0
0.44231,0.93370,8.54202,6.84144,0,1
-0.18626,3.16611,9.34708,5.92189,1,1
0.65458,0.97465,8.64253,10.10272,1,1
1.40824,-1.72639,11.86078,4.64048,0,0
1.69447,0.04426,5.14913,2.73231,1,0
4.35239,0.07038,6.85460,2.14040,1,1
2.05112,-1.16132,12.15203,3.37200,0,1
0.25708,0.23537,10.01036,1.92134,1,0
-0.82939,1.07074,9.18886,5.02213,1,0
5.12829,3.18413,8.06304,-0.42190,0,1
4.81819,2.14434,8.94008,4.47425,0,1
-1.92916,2.50357,7.66288,10.80257,1,0
2.14467,1.28805,11.15107,6.62145,1,1
-5.09019,-0.01129,12.60528,6.06107,0,0
-0.95933,0.58776,4.26441,6.99926,0,1
2.75951,-0.36882,9.35557,9.73311,0,0
0.65542,4.98222,9.27743,2.19193,1,0
4.34514,4.64726,10.90626,3.31261,1,1
1.49026,3.09171,9.46180,14.34058,0,1
2.68506,0.94227,3.36340,5.25876,1,0
2.82932,7.54439,7.75527,5.41957,0,1
-2.03945,-2.26697,10.26402,5.37411,0,1
-0.17313,2.51951,7.27007,1.32905,1,0
1.94855,2.25510,13.00930,4.56786,0,0
3.21592,2.61891,11.38047,7.35672,0,1
2.06573,0.80971,12.63470,3.59564,0,0
1.39685,-1.38439,11.05771,6.81219,1,1
1.29193,2.92417,9.55967,10.86358,1,1
7.77379,5.36445,12.10449,5.91741,0,1
1.66358,2.37918,4.92065,3.51438,0,1
1.24206,3.32323,8.33993,0.18401,1,0
3.71851,-3.03495,11.62602,1.71256,1,1
-2.77851,1.72801,11.59318,6.07728,0,0
2.40992,6.73806,7.98568,7.93242,0,1
0.80797,5.74145,7.17188,6.02806,0,1
-0.89310,1.25262,12.80495,3.65539,0,1
-0.68756,2.43546,10.14652,7.67914,0,0
2.67689,-1.80348,9.25481,3.42168,0,0
1.24977,0.04824,6.20758,7.74146,1,0
1.27841,-0.77488,13.07626,4.25814,0,1
0.02799,1.64154,10.52764,2.59301,0,1
2.42127,-1.22199,3.89504,1.64589,0,0
4.02338,3.08930,10.86378,3.41280,1,1
-0.56720,1.80653,9.68167,3.80532,1,0
1.50001,-0.47141,11.30264,5.81194,1,0
0.59464,-0.47075,8.68923,4.82221,0,0
1.63512,1.19681,8.45019,3.85792,0,0
2.42946,3.01020,9.70541,3.95542,0,0
6.14286,-4.76669,9.02124,3.83253,1,0
2.31334,0.29556,9.58847,4.16958,0,0
-0.25341,-0.88337,12.77872,4.06684,0,0
-2.41004,1.46958,13.88158,7.10097,0,1
0.73717,-2.69844,13.07920,2.83929,0,1
1.56389,-0.66387,12.97649,2.69188,1,1
2.18346,1.50555,5.94888,7.00105,0,1
4.13186,-5.69871,5.03676,3.00241,0,1
3.21703,5.93201,11.53108,5.73585,1,1
1.88254,2.90208,7.89434,4.78812,0,1
0.02886,7.90843,13.38888,1.13363,1,0
-0.49212,-1.51598,13.79851,12.44133,0,0
3.30248,3.56674,12.09493,5.93254,0,1
2.13883,-0.84609,7.36816,7.94243,1,0
0.66049,1.12058,6.84820,5.82280,1,0
